Condition,SnomedCTConceptId,SnomedCTDescriptionId,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",82582006.0,136990016.0,Stricture of vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",445126005.0,2870830015.0,Edema of entire limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",63363004.0,105327010.0,Superior vena cava syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",79671001.0,132176015.0,Inferior vena cava syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",162784002.0,253722012.0,Unilateral leg oedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234060006.0,350689011.0,Subclavian vein stenosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234061005.0,350690019.0,Internal jugular vein stenosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",445126005.0,1653461000000116.0,Limb oedema extending to limb root
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",14540002.0,476399016.0,Compression of vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",63363004.0,111291000006110.0,SVCO - Superior vena cava obstruction
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",443111006.0,2838388019.0,Oedema of calf
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",445471005.0,2872080016.0,Oedema of extremity with extension to trunk
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",271809000.0,5529751000006110.0,Peripheral oedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",14540002.0,24706017.0,Compression of vein NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",20696009.0,34827013.0,Chronic venous insufficiency NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",443904006.0,2838178013.0,Corona phlebectatica
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",20696009.0,34824018.0,Peripheral venous insufficiency
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",443904006.0,2838177015.0,Ankle flare
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",248740000.0,371253018.0,Venous flare
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",63491006.0,1232467011.0,IC - Intermittent claudication
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",63491006.0,105538014.0,Myasthenia angiosclerotica
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",267042006.0,397902010.0,Prominent veins NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",423674003.0,2645973019.0,Chronic peripheral venous hypertension
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",161992004.0,252493017.0,Prominent chest veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",63491006.0,105537016.0,Charcot's syndrome
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",63491006.0,105536013.0,Intermittent claudication
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",161991006.0,252492010.0,Prominent abdominal veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",161993009.0,252494011.0,Prominent arm veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195518005.0,300850010.0,Phlebosclerosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",238779008.0,357877010.0,Thread veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",248711003.0,371224019.0,Prominent leg veins - symptom
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",248712005.0,371225018.0,Prominent veins - symptom
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",267042006.0,397902010.0,Prominent veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",267043001.0,397903017.0,Prominent leg veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195518005.0,2619508015.0,Venofibrosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195520008.0,300852019.0,Pelvic phleboliths
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",37876005.0,63191016.0,Phlebolith
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",63491006.0,105536013.0,Vascular claudication
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",63491006.0,3559347018.0,Claudication
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",37876005.0,63190015.0,Phlebolithiasis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",19471005.0,32800013.0,[X]Other nonspecific lymphadenitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",19471005.0,32800013.0,"Unspecified lymphadenitis, excluding mesenteric lymphadenit"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",44897000.0,74897011.0,Mesenteric adenitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",19471005.0,479545012.0,Inflammation of lymph node
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",32035007.0,53532017.0,Chronic lymphadenitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",32035007.0,53535015.0,Chronic adenitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",44897000.0,74897011.0,Mesenteric lymphadenitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",191377002.0,294503017.0,Chronic mesenteric lymphadenitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",267548000.0,399251011.0,Nonspecific mesenteric lymphadenitis NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",267548000.0,399252016.0,Nonspecific mesenteric lymphadenitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",19471005.0,32803010.0,[D]Adenitis NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",267548000.0,399251011.0,Nonspecific mesenteric adenitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",127217009.0,474070016.0,Histiocytic necrotising lymphadenitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",127217009.0,474069017.0,Histiocytic necrotising lymphadenopathy
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",127217009.0,206343010.0,Histiocytic necrotizing lymphadenopathy
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",127217009.0,206342017.0,Kikuchi disease
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",127217009.0,505014.0,Histiocytic necrotizing lymphadenitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234097001.0,350732017.0,Other lymphoedema NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234097001.0,350732017.0,Other lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234097001.0,350733010.0,Lymphatic edema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",400158000.0,1784132014.0,Lymphedema tardum
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",400158000.0,1783744011.0,Lymphoedema tardum
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",28590005.0,483927015.0,Chronic acquired lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",28590005.0,483926012.0,Acquired (chronic) lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",400158000.0,1774791019.0,Primary lymphedema tardum
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",28590005.0,47858017.0,Chronic acquired lymphedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234097001.0,350731012.0,Lymphatic oedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",197260007.0,303367012.0,Intestinal lymphangiectasia
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234097001.0,350734016.0,Lymphedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",400158000.0,1783745012.0,Adult lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",400158000.0,1784130018.0,Lymphedema tarda
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",362971004.0,482103013.0,Disorder of lymphatic system
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234097001.0,350731012.0,Lymphoedema praecox
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234097001.0,350731012.0,Infantile lymphoedema (praecox)
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1035521000000103.0,2613951000000118.0,Lymphoedema following cancer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1035841000000108.0,2614621000000117.0,Lymphoedema following breast cancer
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",400158000.0,1784133016.0,Primary adult lymphedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",28590005.0,47859013.0,Secondary lymphedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",197260007.0,303366015.0,Intestinal lymphangiectasis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234097001.0,350732017.0,Lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",400158000.0,1783746013.0,Lymphoedema tarda
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",400158000.0,1773505012.0,Primary lymphoedema tardum
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234097001.0,350731012.0,Elephantiasis-non filarial-NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",362971004.0,482103013.0,[X]Oth spcfd noninfectv disordrs/lymphatc vessls+lymph nodes
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",400158000.0,1784131019.0,Adult lymphedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",400158000.0,1783747016.0,Primary adult lymphoedema
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1415005.0,1221057018.0,Inflammation of lymphatics
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",123951002.0,192440011.0,[X]Cellulitis of other parts of limb
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",78973009.0,131044013.0,Chronic lymphangitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1415005.0,3466013.0,Lymphangitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",128045006.0,474280013.0,Cellulitis NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",123951002.0,472876012.0,Cutaneous cellulitis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",123951002.0,192440011.0,[X]Cellulitis of other sites
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",389026000.0,1483086017.0,[D]Ascites
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",389026000.0,1483086017.0,[D]Ascites NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",389026000.0,1493598017.0,Hydroperitonia
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195495009.0,300822010.0,Chylocele - non-filarial
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195495009.0,300822010.0,Chylocele - nonfilarial
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",389026000.0,1493599013.0,Hydroperitoneum
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",389026000.0,1493596018.0,Abdominal dropsy
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",389026000.0,1493597010.0,Hydrops abdominis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",444997000.0,3633670017.0,Infectious lymphocele
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",389026000.0,1493595019.0,Peritoneal dropsy
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195495009.0,2792578011.0,Nonfilarial chylocele
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195497001.0,300826013.0,Chylous cyst
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195499003.0,300828014.0,Lymph vessel fistula
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",52985009.0,88149012.0,Chylous ascites
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",52985009.0,1231171016.0,Chyloperitoneum
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",54620002.0,90775018.0,Peritoneal cyst
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",191394000.0,294540013.0,Calcified lymph nodes
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195498006.0,300827016.0,Lymph node fistula
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195500007.0,300829018.0,Lymph node infarction
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195503009.0,300832015.0,Lymph vessel rupture
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",234109007.0,350757010.0,Lymphocele
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",444997000.0,2872761014.0,Infected lymphocele
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",389026000.0,1956721000006115.2,Ascites
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",54620002.0,3675618014.0,Cyst of peritoneal cavity
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195501006.0,300830011.0,Lymph vessel infarction
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",195502004.0,300831010.0,Lymph node rupture
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",266273006.0,395807016.0,Noninfective lymphatic disorder NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",266273006.0,395807016.0,Noninfective lymphatic disorders
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",266273006.0,395807016.0,Other noninfective lymphatic disorder
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",266273006.0,395807016.0,Other noninfective lymphatic disorders NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",266273006.0,884931000006112.0,Non-infective lymphatic dis.
