Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Other forms of heart disease,636731000006119,431339008,2768408010,79102-3,7910213,Edwards prosthetic replacement of mitral valve
Other forms of heart disease,636731000006119,431339008,2768408010,79102,7910200,Edwards prosthetic replacement of mitral valve
Other forms of heart disease,270932014,53059001,88255012,^ESCTMV336037,,Replacement of mitral valve NEC
Other forms of heart disease,270932014,53059001,88255012,^ESCTEX336036,,Replacement of mitral valve NEC
Other forms of heart disease,270932014,53059001,88255012,7910-2,7910.12,Replacement of mitral valve NEC
Other forms of heart disease,270932014,53059001,88255012,79103,7910300,Replacement of mitral valve NEC
Other forms of heart disease,270933016,384642005,1478969019,^ESCTVA642635,,Mitral valvuloplasty NEC
Other forms of heart disease,270933016,384642005,1478969019,^ESCTMI642633,,Mitral valvuloplasty NEC
Other forms of heart disease,270933016,384642005,1478969019,7910-1,7910.11,Mitral valvuloplasty NEC
Other forms of heart disease,270933016,384642005,1478969019,79104,7910400,Mitral valvuloplasty NEC
Other forms of heart disease,270933016,384642005,1478969019,^ESCTMV642634,,Mitral valvuloplasty NEC
Other forms of heart disease,465571000000117,384641003,1478968010,79104-1,7910411,Repair of mitral valve
Other forms of heart disease,465571000000117,384641003,1478968010,^ESCTMV642631,,Repair of mitral valve
Other forms of heart disease,270934010,265472007,394276014,7910,7910.00,Other specified plastic repair of mitral valve
Other forms of heart disease,270934010,265472007,394276014,7910y,7910y00,Other specified plastic repair of mitral valve
Other forms of heart disease,270934010,265472007,394276014,7910z,7910z00,Other specified plastic repair of mitral valve
Other forms of heart disease,270935011,265472007,394276014,7910,7910.00,Plastic repair of mitral valve NOS
Other forms of heart disease,270935011,265472007,394276014,7910y,7910y00,Plastic repair of mitral valve NOS
Other forms of heart disease,270935011,265472007,394276014,7910z,7910z00,Plastic repair of mitral valve NOS
Other forms of heart disease,394277017,265473002,394277017,7911z,7911z00,Plastic repair of aortic valve
Other forms of heart disease,394277017,265473002,394277017,7911y,7911y00,Plastic repair of aortic valve
Other forms of heart disease,394277017,265473002,394277017,7911,7911.00,Plastic repair of aortic valve
Other forms of heart disease,270944012,174927000,270944012,^ESCTHO466461,,Allograft replacement of aortic valve
Other forms of heart disease,270944012,174927000,270944012,79110,7911000,Allograft replacement of aortic valve
Other forms of heart disease,270949019,26212005,43909016,7911-2,7911.12,Replacement of aortic valve NEC
Other forms of heart disease,270949019,26212005,43909016,79113,7911300,Replacement of aortic valve NEC
Other forms of heart disease,270949019,26212005,43909016,^ESCTAV291957,,Replacement of aortic valve NEC
Other forms of heart disease,270949019,26212005,43909016,^ESCTEX291956,,Replacement of aortic valve NEC
Other forms of heart disease,270950019,112816004,188662011,79114,7911400,Aortic valvuloplasty NEC
Other forms of heart disease,270950019,112816004,188662011,^ESCTAO421463,,Aortic valvuloplasty NEC
Other forms of heart disease,270950019,112816004,188662011,^ESCTVA421460,,Aortic valvuloplasty NEC
Other forms of heart disease,270950019,112816004,188662011,^ESCTRE421462,,Aortic valvuloplasty NEC
Other forms of heart disease,270950019,112816004,188662011,^ESCTAV421464,,Aortic valvuloplasty NEC
Other forms of heart disease,270950019,112816004,188662011,7911-1,7911.11,Aortic valvuloplasty NEC
Other forms of heart disease,270950019,112816004,188662011,79114-1,7911411,Aortic valvuloplasty NEC
Other forms of heart disease,1716111000006113,443887000,2842340013,79115,7911500,Transapical implantation of aortic valve
Other forms of heart disease,1716111000006113,443887000,2842340013,^ESCTGR728480,,Transapical implantation of aortic valve
Other forms of heart disease,270951015,265473002,394277017,7911z,7911z00,Other specified plastic repair of aortic valve
Other forms of heart disease,270951015,265473002,394277017,7911y,7911y00,Other specified plastic repair of aortic valve
Other forms of heart disease,270951015,265473002,394277017,7911,7911.00,Other specified plastic repair of aortic valve
Other forms of heart disease,270952010,265473002,394277017,7911z,7911z00,Plastic repair of aortic valve NOS
Other forms of heart disease,270952010,265473002,394277017,7911y,7911y00,Plastic repair of aortic valve NOS
Other forms of heart disease,270952010,265473002,394277017,7911,7911.00,Plastic repair of aortic valve NOS
Other forms of heart disease,394278010,265474008,394278010,7912y,7912y00,Plastic repair of tricuspid valve
Other forms of heart disease,394278010,265474008,394278010,7912z,7912z00,Plastic repair of tricuspid valve
Other forms of heart disease,394278010,265474008,394278010,7912,7912.00,Plastic repair of tricuspid valve
Other forms of heart disease,42309019,25236004,1224851015,^ESCTTV290330,,Replacement of tricuspid valve
Other forms of heart disease,42309019,25236004,1224851015,79123,7912300,Replacement of tricuspid valve
Other forms of heart disease,42309019,25236004,1224851015,7912-1,7912.11,Replacement of tricuspid valve
Other forms of heart disease,2536641017,384643000,2536641017,^ESCTRE642636,,Tricuspid valvuloplasty
Other forms of heart disease,2536641017,384643000,2536641017,^ESCTTR642639,,Tricuspid valvuloplasty
Other forms of heart disease,2536641017,384643000,2536641017,79125,7912500,Tricuspid valvuloplasty
Other forms of heart disease,2536641017,384643000,2536641017,^ESCTTV642638,,Tricuspid valvuloplasty
Other forms of heart disease,2536641017,384643000,2536641017,^ESCTTV642637,,Tricuspid valvuloplasty
Other forms of heart disease,2536641017,384643000,2536641017,7912-2,7912.12,Tricuspid valvuloplasty
Other forms of heart disease,2536641017,384643000,2536641017,79125-1,7912511,Tricuspid valvuloplasty
Other forms of heart disease,478051000006111,174935002,270959018,79120,7912000,Allograft replacement of tricuspid valve
Other forms of heart disease,478051000006111,174935002,270959018,^ESCTHO466467,,Allograft replacement of tricuspid valve
Other forms of heart disease,478051000006111,174935002,270959018,^ESCTAL466468,,Allograft replacement of tricuspid valve
Other forms of heart disease,55921000006118,174936001,270960011,^ESCTXE466469,,Xenograft replacement of tricuspid valve
Other forms of heart disease,55921000006118,174936001,270960011,^ESCTPE466470,,Xenograft replacement of tricuspid valve
Other forms of heart disease,55921000006118,174936001,270960011,79121,7912100,Xenograft replacement of tricuspid valve
Other forms of heart disease,204241000006119,174937005,270962015,^ESCTME466471,,Prosthetic replacement of tricuspid valve
Other forms of heart disease,204241000006119,174937005,270962015,79122,7912200,Prosthetic replacement of tricuspid valve
Other forms of heart disease,270963013,25236004,42309019,^ESCTTV290330,,Replacement of tricuspid valve
Other forms of heart disease,270963013,25236004,42309019,79123,7912300,Replacement of tricuspid valve
Other forms of heart disease,270963013,25236004,42309019,7912-1,7912.11,Replacement of tricuspid valve
Other forms of heart disease,270966017,384643000,1478970018,^ESCTRE642636,,Tricuspid valvuloplasty NEC
Other forms of heart disease,270966017,384643000,1478970018,^ESCTTR642639,,Tricuspid valvuloplasty NEC
Other forms of heart disease,270966017,384643000,1478970018,79125,7912500,Tricuspid valvuloplasty NEC
Other forms of heart disease,270966017,384643000,1478970018,^ESCTTV642638,,Tricuspid valvuloplasty NEC
Other forms of heart disease,270966017,384643000,1478970018,^ESCTTV642637,,Tricuspid valvuloplasty NEC
Other forms of heart disease,270966017,384643000,1478970018,7912-2,7912.12,Tricuspid valvuloplasty NEC
Other forms of heart disease,270966017,384643000,1478970018,79125-1,7912511,Tricuspid valvuloplasty NEC
Other forms of heart disease,465521000000116,384643000,1478970018,^ESCTRE642636,,Tricuspid valve repair NEC
Other forms of heart disease,465521000000116,384643000,1478970018,^ESCTTR642639,,Tricuspid valve repair NEC
Other forms of heart disease,465521000000116,384643000,1478970018,79125,7912500,Tricuspid valve repair NEC
Other forms of heart disease,465521000000116,384643000,1478970018,^ESCTTV642638,,Tricuspid valve repair NEC
Other forms of heart disease,465521000000116,384643000,1478970018,^ESCTTV642637,,Tricuspid valve repair NEC
Other forms of heart disease,465521000000116,384643000,1478970018,7912-2,7912.12,Tricuspid valve repair NEC
Other forms of heart disease,465521000000116,384643000,1478970018,79125-1,7912511,Tricuspid valve repair NEC
Other forms of heart disease,270967014,265474008,394278010,7912y,7912y00,Other specified plastic repair of tricuspid valve
Other forms of heart disease,270967014,265474008,394278010,7912z,7912z00,Other specified plastic repair of tricuspid valve
Other forms of heart disease,270967014,265474008,394278010,7912,7912.00,Other specified plastic repair of tricuspid valve
Other forms of heart disease,270968016,265474008,394278010,7912y,7912y00,Plastic repair of tricuspid valve NOS
Other forms of heart disease,270968016,265474008,394278010,7912z,7912z00,Plastic repair of tricuspid valve NOS
Other forms of heart disease,270968016,265474008,394278010,7912,7912.00,Plastic repair of tricuspid valve NOS
Other forms of heart disease,270998011,174960002,270998011,79150,7915000,Revision of plastic repair of mitral valve
Other forms of heart disease,271000016,174962005,271000016,79152,7915200,Revision of plastic repair of tricuspid valve
Other forms of heart disease,271010013,174967004,271010013,^ESCTOM466490,,Open mitral valvotomy
Other forms of heart disease,271010013,174967004,271010013,^ESCTOM466491,,Open mitral valvotomy
Other forms of heart disease,271010013,174967004,271010013,79160,7916000,Open mitral valvotomy
Other forms of heart disease,271011012,174968009,271011012,79161,7916100,Open aortic valvotomy
Other forms of heart disease,271012017,174969001,271012017,79162,7916200,Open tricuspid valvotomy
Other forms of heart disease,499818013,6433003,499818013,^ESCTCL260251,,Closed mitral valvotomy
Other forms of heart disease,499818013,6433003,499818013,^ESCTCL260252,,Closed mitral valvotomy
Other forms of heart disease,499818013,6433003,499818013,^ESCTCM260254,,Closed mitral valvotomy
Other forms of heart disease,499818013,6433003,499818013,79170,7917000,Closed mitral valvotomy
Other forms of heart disease,499818013,6433003,499818013,^ESCTCM260255,,Closed mitral valvotomy
Other forms of heart disease,1219795015,112814001,1219795015,^ESCTCL421457,,Closed aortic valvotomy
Other forms of heart disease,1219795015,112814001,1219795015,79171,7917100,Closed aortic valvotomy
Other forms of heart disease,474766017,129243001,474766017,^ESCTCL442422,,Closed tricuspid valvotomy
Other forms of heart disease,474766017,129243001,474766017,79172,7917200,Closed tricuspid valvotomy
Other forms of heart disease,271030012,174980001,271030012,^ESCTMI466502,,Annuloplasty of mitral valve
Other forms of heart disease,271030012,174980001,271030012,^ESCTMV466501,,Annuloplasty of mitral valve
Other forms of heart disease,271030012,174980001,271030012,79180,7918000,Annuloplasty of mitral valve
Other forms of heart disease,394285014,265480000,394285014,79181,7918100,Annuloplasty of tricuspid valve
Other forms of heart disease,348762015,232783002,348762015,^ESCTPL504110,,De Vega tricuspid annuloplasty
Other forms of heart disease,348762015,232783002,348762015,79181-1,7918111,De Vega tricuspid annuloplasty
Other forms of heart disease,348762015,232783002,348762015,^ESCTDE504112,,De Vega tricuspid annuloplasty
Other forms of heart disease,348798011,232808000,348798011,79184,7918400,Closure of tricuspid valve
Other forms of heart disease,271043012,174987003,271043012,79190,7919000,Percutaneous transluminal mitral valvotomy
Other forms of heart disease,271044018,174988008,271044018,79191,7919100,Percutaneous transluminal aortic valvotomy
Other forms of heart disease,271045017,174989000,271045017,79192,7919200,Percutaneous transluminal tricuspid valvotomy
Other forms of heart disease,348801017,232811004,348801017,^ESCTRE504150,,Tricuspid valvectomy
Other forms of heart disease,348801017,232811004,348801017,^ESCTEX504151,,Tricuspid valvectomy
Other forms of heart disease,348801017,232811004,348801017,791D0,791D000,Tricuspid valvectomy
Other forms of heart disease,219511000000113,11851006,444757013,G11z,G11z.00,Mitral valve disease
Other forms of heart disease,219511000000113,11851006,444757013,Gyu55,Gyu5500,Mitral valve disease
Other forms of heart disease,219511000000113,11851006,444757013,^ESCTMV268873,,Mitral valve disease
Other forms of heart disease,219511000000113,11851006,444757013,G540z,G540z00,Mitral valve disease
Other forms of heart disease,219511000000113,11851006,444757013,Gyu10,Gyu1000,Mitral valve disease
Other forms of heart disease,219511000000113,11851006,444757013,G11-99,G11..99,Mitral valve disease
Other forms of heart disease,219511000000113,11851006,444757013,Gyu59,Gyu5900,Mitral valve disease
Other forms of heart disease,219511000000113,11851006,444757013,G11,G11..00,Mitral valve disease
Other forms of heart disease,1234383014,79619009,1234383014,^ESCTMS379489,,Mitral stenosis
Other forms of heart disease,1234383014,79619009,1234383014,^ESCTMI379488,,Mitral stenosis
Other forms of heart disease,1234383014,79619009,1234383014,G110,G110.00,Mitral stenosis
Other forms of heart disease,299593012,194726006,299593012,G112-99,G112.99,Mitral stenosis with incompetence
Other forms of heart disease,299593012,194726006,299593012,G112,G112.00,Mitral stenosis with incompetence
Other forms of heart disease,299593012,194726006,299593012,G112-3,G112.13,Mitral stenosis with incompetence
Other forms of heart disease,299593012,194726006,299593012,G112-2,G112.12,Mitral stenosis with incompetence
Other forms of heart disease,299592019,194726006,299592019,G112-99,G112.99,Mitral stenosis with regurgitation
Other forms of heart disease,299592019,194726006,299592019,G112,G112.00,Mitral stenosis with regurgitation
Other forms of heart disease,299592019,194726006,299592019,G112-3,G112.13,Mitral stenosis with regurgitation
Other forms of heart disease,299592019,194726006,299592019,G112-2,G112.12,Mitral stenosis with regurgitation
Other forms of heart disease,159271000006119,251003004,374137013,^ESCTRU529429,,Ruptured mitral valve cusp
Other forms of heart disease,159271000006119,251003004,374137013,^ESCTTO529428,,Ruptured mitral valve cusp
Other forms of heart disease,159271000006119,251003004,374137013,G114,G114.00,Ruptured mitral valve cusp
Other forms of heart disease,299596016,11851006,444757013,G11z,G11z.00,Mitral valve disease NOS
Other forms of heart disease,299596016,11851006,444757013,Gyu55,Gyu5500,Mitral valve disease NOS
Other forms of heart disease,299596016,11851006,444757013,^ESCTMV268873,,Mitral valve disease NOS
Other forms of heart disease,299596016,11851006,444757013,G540z,G540z00,Mitral valve disease NOS
Other forms of heart disease,299596016,11851006,444757013,Gyu10,Gyu1000,Mitral valve disease NOS
Other forms of heart disease,299596016,11851006,444757013,G11-99,G11..99,Mitral valve disease NOS
Other forms of heart disease,299596016,11851006,444757013,Gyu59,Gyu5900,Mitral valve disease NOS
Other forms of heart disease,299596016,11851006,444757013,G11,G11..00,Mitral valve disease NOS
Other forms of heart disease,299602018,194732001,299602018,G13,G13..00,Diseases of mitral and aortic valves
Other forms of heart disease,299602018,194732001,299602018,G13-99,G13..99,Diseases of mitral and aortic valves
Other forms of heart disease,299602018,194732001,299602018,G13z,G13z.00,Diseases of mitral and aortic valves
Other forms of heart disease,299602018,194732001,299602018,G13y,G13y.00,Diseases of mitral and aortic valves
Other forms of heart disease,299603011,194733006,299603011,G130,G130.00,Mitral and aortic stenosis
Other forms of heart disease,299604017,194734000,299604017,G131,G131.00,Mitral stenosis and aortic insufficiency
Other forms of heart disease,299604017,194734000,299604017,G131-4,G131.14,Mitral stenosis and aortic insufficiency
Other forms of heart disease,299604017,194734000,299604017,G131-3,G131.13,Mitral stenosis and aortic insufficiency
Other forms of heart disease,299606015,194734000,299606015,G131,G131.00,Mitral stenosis and aortic incompetence
Other forms of heart disease,299606015,194734000,299606015,G131-4,G131.14,Mitral stenosis and aortic incompetence
Other forms of heart disease,299606015,194734000,299606015,G131-3,G131.13,Mitral stenosis and aortic incompetence
Other forms of heart disease,299605016,194734000,299605016,G131,G131.00,Mitral stenosis and aortic regurgitation
Other forms of heart disease,299605016,194734000,299605016,G131-4,G131.14,Mitral stenosis and aortic regurgitation
Other forms of heart disease,299605016,194734000,299605016,G131-3,G131.13,Mitral stenosis and aortic regurgitation
Other forms of heart disease,299609010,194735004,299609010,G132-2,G132.12,Mitral insufficiency and aortic stenosis
Other forms of heart disease,299609010,194735004,299609010,G132,G132.00,Mitral insufficiency and aortic stenosis
Other forms of heart disease,299609010,194735004,299609010,G132-3,G132.13,Mitral insufficiency and aortic stenosis
Other forms of heart disease,299607012,194735004,299607012,G132-2,G132.12,Mitral incompetence and aortic stenosis
Other forms of heart disease,299607012,194735004,299607012,G132,G132.00,Mitral incompetence and aortic stenosis
Other forms of heart disease,299607012,194735004,299607012,G132-3,G132.13,Mitral incompetence and aortic stenosis
Other forms of heart disease,299608019,194735004,299608019,G132-2,G132.12,Mitral regurgitation and aortic stenosis
Other forms of heart disease,299608019,194735004,299608019,G132,G132.00,Mitral regurgitation and aortic stenosis
Other forms of heart disease,299608019,194735004,299608019,G132-3,G132.13,Mitral regurgitation and aortic stenosis
Other forms of heart disease,299610017,194736003,299610017,G133,G133.00,Mitral and aortic incompetence
Other forms of heart disease,299610017,194736003,299610017,G133-1,G133.11,Mitral and aortic incompetence
Other forms of heart disease,299610017,194736003,299610017,G133-2,G133.12,Mitral and aortic incompetence
Other forms of heart disease,299611018,194736003,299611018,G133,G133.00,Mitral and aortic insufficiency
Other forms of heart disease,299611018,194736003,299611018,G133-1,G133.11,Mitral and aortic insufficiency
Other forms of heart disease,299611018,194736003,299611018,G133-2,G133.12,Mitral and aortic insufficiency
Other forms of heart disease,299612013,194736003,299612013,G133,G133.00,Mitral and aortic regurgitation
Other forms of heart disease,299612013,194736003,299612013,G133-1,G133.11,Mitral and aortic regurgitation
Other forms of heart disease,299612013,194736003,299612013,G133-2,G133.12,Mitral and aortic regurgitation
Other forms of heart disease,299613015,194732001,299602018,G13,G13..00,Multiple mitral and aortic valve involvement
Other forms of heart disease,299613015,194732001,299602018,G13-99,G13..99,Multiple mitral and aortic valve involvement
Other forms of heart disease,299613015,194732001,299602018,G13z,G13z.00,Multiple mitral and aortic valve involvement
Other forms of heart disease,299613015,194732001,299602018,G13y,G13y.00,Multiple mitral and aortic valve involvement
Other forms of heart disease,299614014,194732001,299602018,G13,G13..00,Mitral and aortic valve disease NOS
Other forms of heart disease,299614014,194732001,299602018,G13-99,G13..99,Mitral and aortic valve disease NOS
Other forms of heart disease,299614014,194732001,299602018,G13z,G13z.00,Mitral and aortic valve disease NOS
Other forms of heart disease,299614014,194732001,299602018,G13y,G13y.00,Mitral and aortic valve disease NOS
Other forms of heart disease,299616011,20721001,1222524014,G542z,G542z00,Tricuspid valve disease
Other forms of heart disease,299616011,20721001,1222524014,G140,G140.00,Tricuspid valve disease
Other forms of heart disease,299616011,20721001,1222524014,Gyu12,Gyu1200,Tricuspid valve disease
Other forms of heart disease,299616011,20721001,1222524014,Gyu5B,Gyu5B00,Tricuspid valve disease
Other forms of heart disease,87501000006118,67696008,1232959011,G1401-1,G140111,Rheumatic tricuspid regurgitation
Other forms of heart disease,87501000006118,67696008,1232959011,^ESCTRH360087,,Rheumatic tricuspid regurgitation
Other forms of heart disease,87501000006118,67696008,1232959011,^ESCTRH360088,,Rheumatic tricuspid regurgitation
Other forms of heart disease,87501000006118,67696008,1232959011,G1401-2,G140112,Rheumatic tricuspid regurgitation
Other forms of heart disease,87501000006118,67696008,1232959011,G1401,G140100,Rheumatic tricuspid regurgitation
Other forms of heart disease,87501000006118,67696008,1232959011,^ESCTRH360089,,Rheumatic tricuspid regurgitation
Other forms of heart disease,1232958015,67696008,1232958015,G1401-1,G140111,Tricuspid incompetence - rheumatic
Other forms of heart disease,1232958015,67696008,1232958015,^ESCTRH360087,,Tricuspid incompetence - rheumatic
Other forms of heart disease,1232958015,67696008,1232958015,^ESCTRH360088,,Tricuspid incompetence - rheumatic
Other forms of heart disease,1232958015,67696008,1232958015,G1401-2,G140112,Tricuspid incompetence - rheumatic
Other forms of heart disease,1232958015,67696008,1232958015,G1401,G140100,Tricuspid incompetence - rheumatic
Other forms of heart disease,1232958015,67696008,1232958015,^ESCTRH360089,,Tricuspid incompetence - rheumatic
Other forms of heart disease,299620010,194741006,299620010,G1402,G140200,Rheumatic tricuspid stenosis and insufficiency
Other forms of heart disease,299620010,194741006,299620010,G1402-Y,G14021Y,Rheumatic tricuspid stenosis and insufficiency
Other forms of heart disease,299620010,194741006,299620010,^ESCTRH477571,,Rheumatic tricuspid stenosis and insufficiency
Other forms of heart disease,299620010,194741006,299620010,G1402-X,G14021X,Rheumatic tricuspid stenosis and insufficiency
Other forms of heart disease,299621014,49915006,83138015,G1405-1,G140511,"Tricuspid stenosis, cause unspecified"
Other forms of heart disease,299621014,49915006,83138015,^ESCTTS330814,,"Tricuspid stenosis, cause unspecified"
Other forms of heart disease,299621014,49915006,83138015,^ESCTTR330812,,"Tricuspid stenosis, cause unspecified"
Other forms of heart disease,299621014,49915006,83138015,^ESCTTR330813,,"Tricuspid stenosis, cause unspecified"
Other forms of heart disease,299621014,49915006,83138015,G1403,G140300,"Tricuspid stenosis, cause unspecified"
Other forms of heart disease,299621014,49915006,83138015,G1405,G140500,"Tricuspid stenosis, cause unspecified"
Other forms of heart disease,299621014,49915006,83138015,G1405-4,G140514,"Tricuspid stenosis, cause unspecified"
Other forms of heart disease,299622019,111287006,178507019,G1404-3,G140413,Tricuspid valve regurgitation
Other forms of heart disease,299622019,111287006,178507019,^ESCTTR419346,,Tricuspid valve regurgitation
Other forms of heart disease,299622019,111287006,178507019,^ESCTTI419345,,Tricuspid valve regurgitation
Other forms of heart disease,299622019,111287006,178507019,^ESCTTR419342,,Tricuspid valve regurgitation
Other forms of heart disease,299622019,111287006,178507019,^ESCTTR419347,,Tricuspid valve regurgitation
Other forms of heart disease,299622019,111287006,178507019,^ESCTTR419343,,Tricuspid valve regurgitation
Other forms of heart disease,299622019,111287006,178507019,G1404,G140400,Tricuspid valve regurgitation
Other forms of heart disease,299622019,111287006,178507019,^ESCTTR419344,,Tricuspid valve regurgitation
Other forms of heart disease,299622019,111287006,178507019,G1404-2,G140412,Tricuspid valve regurgitation
Other forms of heart disease,1222306011,111287006,178507019,G1404-3,G140413,"Tricuspid incompetence, cause unspecified"
Other forms of heart disease,1222306011,111287006,178507019,^ESCTTR419346,,"Tricuspid incompetence, cause unspecified"
Other forms of heart disease,1222306011,111287006,178507019,^ESCTTI419345,,"Tricuspid incompetence, cause unspecified"
Other forms of heart disease,1222306011,111287006,178507019,^ESCTTR419342,,"Tricuspid incompetence, cause unspecified"
Other forms of heart disease,1222306011,111287006,178507019,^ESCTTR419347,,"Tricuspid incompetence, cause unspecified"
Other forms of heart disease,1222306011,111287006,178507019,^ESCTTR419343,,"Tricuspid incompetence, cause unspecified"
Other forms of heart disease,1222306011,111287006,178507019,G1404,G140400,"Tricuspid incompetence, cause unspecified"
Other forms of heart disease,1222306011,111287006,178507019,^ESCTTR419344,,"Tricuspid incompetence, cause unspecified"
Other forms of heart disease,1222306011,111287006,178507019,G1404-2,G140412,"Tricuspid incompetence, cause unspecified"
Other forms of heart disease,1222307019,111287006,178507019,G1404-3,G140413,"Tricuspid regurgitation, cause unspecified"
Other forms of heart disease,1222307019,111287006,178507019,^ESCTTR419346,,"Tricuspid regurgitation, cause unspecified"
Other forms of heart disease,1222307019,111287006,178507019,^ESCTTI419345,,"Tricuspid regurgitation, cause unspecified"
Other forms of heart disease,1222307019,111287006,178507019,^ESCTTR419342,,"Tricuspid regurgitation, cause unspecified"
Other forms of heart disease,1222307019,111287006,178507019,^ESCTTR419347,,"Tricuspid regurgitation, cause unspecified"
Other forms of heart disease,1222307019,111287006,178507019,^ESCTTR419343,,"Tricuspid regurgitation, cause unspecified"
Other forms of heart disease,1222307019,111287006,178507019,G1404,G140400,"Tricuspid regurgitation, cause unspecified"
Other forms of heart disease,1222307019,111287006,178507019,^ESCTTR419344,,"Tricuspid regurgitation, cause unspecified"
Other forms of heart disease,1222307019,111287006,178507019,G1404-2,G140412,"Tricuspid regurgitation, cause unspecified"
Other forms of heart disease,299623012,49915006,83138015,G1405-1,G140511,"Tricuspid stenosis and insufficiency, cause unspecified"
Other forms of heart disease,299623012,49915006,83138015,^ESCTTS330814,,"Tricuspid stenosis and insufficiency, cause unspecified"
Other forms of heart disease,299623012,49915006,83138015,^ESCTTR330812,,"Tricuspid stenosis and insufficiency, cause unspecified"
Other forms of heart disease,299623012,49915006,83138015,^ESCTTR330813,,"Tricuspid stenosis and insufficiency, cause unspecified"
Other forms of heart disease,299623012,49915006,83138015,G1403,G140300,"Tricuspid stenosis and insufficiency, cause unspecified"
Other forms of heart disease,299623012,49915006,83138015,G1405,G140500,"Tricuspid stenosis and insufficiency, cause unspecified"
Other forms of heart disease,299623012,49915006,83138015,G1405-4,G140514,"Tricuspid stenosis and insufficiency, cause unspecified"
Other forms of heart disease,1222308012,49915006,83138015,G1405-1,G140511,"Tricuspid stenosis and regurgitation, cause unspecified"
Other forms of heart disease,1222308012,49915006,83138015,^ESCTTS330814,,"Tricuspid stenosis and regurgitation, cause unspecified"
Other forms of heart disease,1222308012,49915006,83138015,^ESCTTR330812,,"Tricuspid stenosis and regurgitation, cause unspecified"
Other forms of heart disease,1222308012,49915006,83138015,^ESCTTR330813,,"Tricuspid stenosis and regurgitation, cause unspecified"
Other forms of heart disease,1222308012,49915006,83138015,G1403,G140300,"Tricuspid stenosis and regurgitation, cause unspecified"
Other forms of heart disease,1222308012,49915006,83138015,G1405,G140500,"Tricuspid stenosis and regurgitation, cause unspecified"
Other forms of heart disease,1222308012,49915006,83138015,G1405-4,G140514,"Tricuspid stenosis and regurgitation, cause unspecified"
Other forms of heart disease,81191015,48724000,81193017,G5401,G540100,Mitral valve incompetence
Other forms of heart disease,81191015,48724000,81193017,^ESCTMI328853,,Mitral valve incompetence
Other forms of heart disease,81191015,48724000,81193017,^ESCTMR328852,,Mitral valve incompetence
Other forms of heart disease,81191015,48724000,81193017,^ESCTMI328851,,Mitral valve incompetence
Other forms of heart disease,81191015,48724000,81193017,G540-4,G540.14,Mitral valve incompetence
Other forms of heart disease,81191015,48724000,81193017,G540-2,G540.12,Mitral valve incompetence
Other forms of heart disease,81191015,48724000,81193017,G540,G540.00,Mitral valve incompetence
Other forms of heart disease,81191015,48724000,81193017,^ESCTMI328848,,Mitral valve incompetence
Other forms of heart disease,81191015,48724000,81193017,G540-6,G540.16,Mitral valve incompetence
Other forms of heart disease,81192010,48724000,81192010,G5401,G540100,Mitral valve insufficiency
Other forms of heart disease,81192010,48724000,81192010,^ESCTMI328853,,Mitral valve insufficiency
Other forms of heart disease,81192010,48724000,81192010,^ESCTMR328852,,Mitral valve insufficiency
Other forms of heart disease,81192010,48724000,81192010,^ESCTMI328851,,Mitral valve insufficiency
Other forms of heart disease,81192010,48724000,81192010,G540-4,G540.14,Mitral valve insufficiency
Other forms of heart disease,81192010,48724000,81192010,G540-2,G540.12,Mitral valve insufficiency
Other forms of heart disease,81192010,48724000,81192010,G540,G540.00,Mitral valve insufficiency
Other forms of heart disease,81192010,48724000,81192010,^ESCTMI328848,,Mitral valve insufficiency
Other forms of heart disease,81192010,48724000,81192010,G540-6,G540.16,Mitral valve insufficiency
Other forms of heart disease,81186016,48724000,81186016,G5401,G540100,Mitral valve regurgitation
Other forms of heart disease,81186016,48724000,81186016,^ESCTMI328853,,Mitral valve regurgitation
Other forms of heart disease,81186016,48724000,81186016,^ESCTMR328852,,Mitral valve regurgitation
Other forms of heart disease,81186016,48724000,81186016,^ESCTMI328851,,Mitral valve regurgitation
Other forms of heart disease,81186016,48724000,81186016,G540-4,G540.14,Mitral valve regurgitation
Other forms of heart disease,81186016,48724000,81186016,G540-2,G540.12,Mitral valve regurgitation
Other forms of heart disease,81186016,48724000,81186016,G540,G540.00,Mitral valve regurgitation
Other forms of heart disease,81186016,48724000,81186016,^ESCTMI328848,,Mitral valve regurgitation
Other forms of heart disease,81186016,48724000,81186016,G540-6,G540.16,Mitral valve regurgitation
Other forms of heart disease,700891000006114,409712001,2471474013,G540-5,G540.15,Mitral valve prolapse
Other forms of heart disease,700891000006114,409712001,2471474013,G5402,G540200,Mitral valve prolapse
Other forms of heart disease,700891000006114,409712001,2471474013,^ESCTMV678286,,Mitral valve prolapse
Other forms of heart disease,81193017,48724000,81193017,G5401,G540100,Mitral regurgitation
Other forms of heart disease,81193017,48724000,81193017,^ESCTMI328853,,Mitral regurgitation
Other forms of heart disease,81193017,48724000,81193017,^ESCTMR328852,,Mitral regurgitation
Other forms of heart disease,81193017,48724000,81193017,^ESCTMI328851,,Mitral regurgitation
Other forms of heart disease,81193017,48724000,81193017,G540-4,G540.14,Mitral regurgitation
Other forms of heart disease,81193017,48724000,81193017,G540-2,G540.12,Mitral regurgitation
Other forms of heart disease,81193017,48724000,81193017,G540,G540.00,Mitral regurgitation
