Condition,MedCodeId,OriginalReadCode,CleansedReadCode,SnomedCTConceptId,SnomedCTDescriptionId,ICD10Code,Term
"Disease of arteries, arterioles and capilleries",623131000006111.0,G77,G77..00,58729003.0,2474901014.0,I789,Diseases of capillaries
"Disease of arteries, arterioles and capilleries",300958016.0,Gyu7,Gyu7.00,266259002.0,395790019.0,I789,"[X]Diseases of arteries, arterioles and capillaries"
"Disease of arteries, arterioles and capilleries",3454031000006116.0,^ESCTCA345403,,58729003.0,97592014.0,I789,Capillary disorder
"Disease of arteries, arterioles and capilleries",3454041000006114.0,^ESCTMI345404,,58729003.0,1231873016.0,I789,Microangiopathy
"Disease of arteries, arterioles and capilleries",300645019.0,G77zz,G77zz00,58729003.0,97587012.0,I789,Disease of capillaries NOS
"Disease of arteries, arterioles and capilleries",97591019.0,G7-1,G7...11,58729003.0,97591019.0,I789,Capillary disease
"Disease of arteries, arterioles and capilleries",300647010.0,G7z,G7z..00,266259002.0,395790019.0,I789,"Arterial, arteriole and capillary diseases NOS"
"Disease of arteries, arterioles and capilleries",300966013.0,Gyu77,Gyu7700,58729003.0,2474901014.0,I789,[X]Other diseases of capillaries
"Disease of arteries, arterioles and capilleries",404601000006117.0,Gyu7B,Gyu7B00,266259002.0,395790019.0,I789,"[X]Oth disorders/arteries,arterioles+capillaries/diseases CE"
"Disease of arteries, arterioles and capilleries",395790019.0,G7,G7...00,266259002.0,395790019.0,I789,"Arterial, arteriole and capillary disease"
"Disease of arteries, arterioles and capilleries",300965012.0,Gyu76,Gyu7600,266259002.0,395790019.0,I790,[X]Other specified disorders of arteries and arterioles
"Disease of arteries, arterioles and capilleries",300447015.0,G716,G716.00,67362008.0,111949011.0,I790,Aortic aneurysm without mention of rupture NOS
"Disease of arteries, arterioles and capilleries",300450017.0,G71z,G71z.00,67362008.0,111949011.0,I790,Aortic aneurysm NOS
"Disease of arteries, arterioles and capilleries",300639010.0,G77z,G77z.00,58729003.0,2474901014.0,I790,Other and unspecified diseases of capillaries
"Disease of arteries, arterioles and capilleries",300646018.0,G7y,G7y..00,266259002.0,395790019.0,I790,"Other specified arterial, arteriole or capillary disease"
"Disease of arteries, arterioles and capilleries",3595961000006112.0,^ESCTAA359596,,67362008.0,500717014.0,I790,AA - Aortic aneurysm
"Disease of arteries, arterioles and capilleries",623131000006111.0,G77,G77..00,58729003.0,2474901014.0,I790,Diseases of capillaries
"Disease of arteries, arterioles and capilleries",300958016.0,Gyu7,Gyu7.00,266259002.0,395790019.0,I790,"[X]Diseases of arteries, arterioles and capillaries"
"Disease of arteries, arterioles and capilleries",3454031000006116.0,^ESCTCA345403,,58729003.0,97592014.0,I790,Capillary disorder
"Disease of arteries, arterioles and capilleries",3454041000006114.0,^ESCTMI345404,,58729003.0,1231873016.0,I790,Microangiopathy
"Disease of arteries, arterioles and capilleries",3595951000006110.0,^ESCTAN359595,,67362008.0,111952015.0,I790,Aneurysm of aorta
"Disease of arteries, arterioles and capilleries",300645019.0,G77zz,G77zz00,58729003.0,97587012.0,I790,Disease of capillaries NOS
"Disease of arteries, arterioles and capilleries",300960019.0,Gyu71,Gyu7100,67362008.0,111949011.0,I790,"[X]Aortic aneurysm of unspecified site, ruptured"
"Disease of arteries, arterioles and capilleries",300961015.0,Gyu72,Gyu7200,67362008.0,111949011.0,I790,"[X]Aortic aneurysm of unspecified site, nonruptured"
"Disease of arteries, arterioles and capilleries",97591019.0,G7-1,G7...11,58729003.0,97591019.0,I790,Capillary disease
"Disease of arteries, arterioles and capilleries",111949011.0,G71,G71..00,67362008.0,111949011.0,I790,Aortic aneurysm
"Disease of arteries, arterioles and capilleries",300647010.0,G7z,G7z..00,266259002.0,395790019.0,I790,"Arterial, arteriole and capillary diseases NOS"
"Disease of arteries, arterioles and capilleries",300966013.0,Gyu77,Gyu7700,58729003.0,2474901014.0,I790,[X]Other diseases of capillaries
"Disease of arteries, arterioles and capilleries",300968014.0,Gyu78,Gyu7800,67362008.0,111949011.0,I790,[X]Aneurysm of aorta in diseases classified elsewhere
"Disease of arteries, arterioles and capilleries",404601000006117.0,Gyu7B,Gyu7B00,266259002.0,395790019.0,I790,"[X]Oth disorders/arteries,arterioles+capillaries/diseases CE"
"Disease of arteries, arterioles and capilleries",395790019.0,G7,G7...00,266259002.0,395790019.0,I790,"Arterial, arteriole and capillary disease"
"Disease of arteries, arterioles and capilleries",300965012.0,Gyu76,Gyu7600,266259002.0,395790019.0,I791,[X]Other specified disorders of arteries and arterioles
"Disease of arteries, arterioles and capilleries",300639010.0,G77z,G77z.00,58729003.0,2474901014.0,I791,Other and unspecified diseases of capillaries
"Disease of arteries, arterioles and capilleries",300646018.0,G7y,G7y..00,266259002.0,395790019.0,I791,"Other specified arterial, arteriole or capillary disease"
"Disease of arteries, arterioles and capilleries",623131000006111.0,G77,G77..00,58729003.0,2474901014.0,I791,Diseases of capillaries
"Disease of arteries, arterioles and capilleries",300958016.0,Gyu7,Gyu7.00,266259002.0,395790019.0,I791,"[X]Diseases of arteries, arterioles and capillaries"
"Disease of arteries, arterioles and capilleries",3454031000006116.0,^ESCTCA345403,,58729003.0,97592014.0,I791,Capillary disorder
"Disease of arteries, arterioles and capilleries",3454041000006114.0,^ESCTMI345404,,58729003.0,1231873016.0,I791,Microangiopathy
"Disease of arteries, arterioles and capilleries",300645019.0,G77zz,G77zz00,58729003.0,97587012.0,I791,Disease of capillaries NOS
"Disease of arteries, arterioles and capilleries",97591019.0,G7-1,G7...11,58729003.0,97591019.0,I791,Capillary disease
"Disease of arteries, arterioles and capilleries",300647010.0,G7z,G7z..00,266259002.0,395790019.0,I791,"Arterial, arteriole and capillary diseases NOS"
"Disease of arteries, arterioles and capilleries",300966013.0,Gyu77,Gyu7700,58729003.0,2474901014.0,I791,[X]Other diseases of capillaries
"Disease of arteries, arterioles and capilleries",404601000006117.0,Gyu7B,Gyu7B00,266259002.0,395790019.0,I791,"[X]Oth disorders/arteries,arterioles+capillaries/diseases CE"
"Disease of arteries, arterioles and capilleries",395790019.0,G7,G7...00,266259002.0,395790019.0,I791,"Arterial, arteriole and capillary disease"
"Disease of arteries, arterioles and capilleries",300965012.0,Gyu76,Gyu7600,266259002.0,395790019.0,I792,[X]Other specified disorders of arteries and arterioles
"Disease of arteries, arterioles and capilleries",300639010.0,G77z,G77z.00,58729003.0,2474901014.0,I792,Other and unspecified diseases of capillaries
"Disease of arteries, arterioles and capilleries",300646018.0,G7y,G7y..00,266259002.0,395790019.0,I792,"Other specified arterial, arteriole or capillary disease"
"Disease of arteries, arterioles and capilleries",623131000006111.0,G77,G77..00,58729003.0,2474901014.0,I792,Diseases of capillaries
"Disease of arteries, arterioles and capilleries",300958016.0,Gyu7,Gyu7.00,266259002.0,395790019.0,I792,"[X]Diseases of arteries, arterioles and capillaries"
"Disease of arteries, arterioles and capilleries",6632221000006112.0,^ESCTPE663222,,399957001.0,1779239017.0,I792,Peripheral arterial occlusive disease
"Disease of arteries, arterioles and capilleries",3454031000006116.0,^ESCTCA345403,,58729003.0,97592014.0,I792,Capillary disorder
"Disease of arteries, arterioles and capilleries",6632251000006115.0,^ESCTPE663225,,399957001.0,1787051014.0,I792,Peripheral angiopathy
"Disease of arteries, arterioles and capilleries",3454041000006114.0,^ESCTMI345404,,58729003.0,1231873016.0,I792,Microangiopathy
"Disease of arteries, arterioles and capilleries",6632231000006110.0,^ESCTPA663223,,399957001.0,1787049010.0,I792,PAOD - Peripheral arterial occlusive disease
"Disease of arteries, arterioles and capilleries",300645019.0,G77zz,G77zz00,58729003.0,97587012.0,I792,Disease of capillaries NOS
"Disease of arteries, arterioles and capilleries",1847121000006114.0,G734,G734.00,399957001.0,1787050010.0,I792,Peripheral arterial disease
"Disease of arteries, arterioles and capilleries",6632271000006113.0,^ESCTPE663227,,399957001.0,2923309015.0,I792,Peripheral artery occlusive disease
"Disease of arteries, arterioles and capilleries",6632261000006118.0,^ESCTPV663226,,399957001.0,1787052019.0,I792,PVD - Peripheral vascular disease
"Disease of arteries, arterioles and capilleries",97591019.0,G7-1,G7...11,58729003.0,97591019.0,I792,Capillary disease
"Disease of arteries, arterioles and capilleries",300647010.0,G7z,G7z..00,266259002.0,395790019.0,I792,"Arterial, arteriole and capillary diseases NOS"
"Disease of arteries, arterioles and capilleries",300966013.0,Gyu77,Gyu7700,58729003.0,2474901014.0,I792,[X]Other diseases of capillaries
"Disease of arteries, arterioles and capilleries",404601000006117.0,Gyu7B,Gyu7B00,266259002.0,395790019.0,I792,"[X]Oth disorders/arteries,arterioles+capillaries/diseases CE"
"Disease of arteries, arterioles and capilleries",395790019.0,G7,G7...00,266259002.0,395790019.0,I792,"Arterial, arteriole and capillary disease"
"Disease of arteries, arterioles and capilleries",300965012.0,Gyu76,Gyu7600,266259002.0,395790019.0,I798,[X]Other specified disorders of arteries and arterioles
"Disease of arteries, arterioles and capilleries",300639010.0,G77z,G77z.00,58729003.0,2474901014.0,I798,Other and unspecified diseases of capillaries
"Disease of arteries, arterioles and capilleries",300646018.0,G7y,G7y..00,266259002.0,395790019.0,I798,"Other specified arterial, arteriole or capillary disease"
"Disease of arteries, arterioles and capilleries",623131000006111.0,G77,G77..00,58729003.0,2474901014.0,I798,Diseases of capillaries
"Disease of arteries, arterioles and capilleries",300958016.0,Gyu7,Gyu7.00,266259002.0,395790019.0,I798,"[X]Diseases of arteries, arterioles and capillaries"
"Disease of arteries, arterioles and capilleries",3454031000006116.0,^ESCTCA345403,,58729003.0,97592014.0,I798,Capillary disorder
"Disease of arteries, arterioles and capilleries",3454041000006114.0,^ESCTMI345404,,58729003.0,1231873016.0,I798,Microangiopathy
"Disease of arteries, arterioles and capilleries",300645019.0,G77zz,G77zz00,58729003.0,97587012.0,I798,Disease of capillaries NOS
"Disease of arteries, arterioles and capilleries",97591019.0,G7-1,G7...11,58729003.0,97591019.0,I798,Capillary disease
"Disease of arteries, arterioles and capilleries",300647010.0,G7z,G7z..00,266259002.0,395790019.0,I798,"Arterial, arteriole and capillary diseases NOS"
"Disease of arteries, arterioles and capilleries",300966013.0,Gyu77,Gyu7700,58729003.0,2474901014.0,I798,[X]Other diseases of capillaries
"Disease of arteries, arterioles and capilleries",404601000006117.0,Gyu7B,Gyu7B00,266259002.0,395790019.0,I798,"[X]Oth disorders/arteries,arterioles+capillaries/diseases CE"
"Disease of arteries, arterioles and capilleries",395790019.0,G7,G7...00,266259002.0,395790019.0,I798,"Arterial, arteriole and capillary disease"
"Disease of arteries, arterioles and capilleries",437331000006117.0,L188,L188.00,372046001.0,1210624012.0,R730,Abnormal glucose tolerance test in pregnancy/childb/puerp
"Disease of arteries, arterioles and capilleries",437331000006117.0,L188,L188.00,372046001.0,1210624012.0,O998,Abnormal glucose tolerance test in pregnancy/childb/puerp
"Disease of arteries, arterioles and capilleries",705591000006115.0,L184,L184.00,199257008.0,306149017.0,O993,"Mental disorders in pregnancy, childbirth and the puerperium"
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O753,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O903,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O263,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O988,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O982,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O750,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O269,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O746,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O296,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O265,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O990,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O290,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O291,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O741,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O908,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O292,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O905,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O758,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O298,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O745,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O743,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O984,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O749,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O909,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O264,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O742,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O986,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O996,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O94X,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O293,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O991,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O747,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O756,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O901,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O983,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O992,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O900,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O267,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O755,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O757,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O987,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O744,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O262,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O981,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O902,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O985,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O294,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O752,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O993,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O295,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O759,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O995,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O989,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O748,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O994,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O299,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O754,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O751,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O268,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O997,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O740,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O998,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O261,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O266,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O260,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O904,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",26841000006111.0,L18,L18..00,198609003.0,305277014.0,O980,Other medical condition in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",398406018.0,L254,L254.00,609429008.0,2965681010.0,P001,Fetus with damage due to other maternal disease
"Disease of arteries, arterioles and capilleries",398406018.0,L254,L254.00,609429008.0,2965681010.0,P008,Fetus with damage due to other maternal disease
"Disease of arteries, arterioles and capilleries",398406018.0,L254,L254.00,609429008.0,2965681010.0,P004,Fetus with damage due to other maternal disease
"Disease of arteries, arterioles and capilleries",398406018.0,L254,L254.00,609429008.0,2965681010.0,P003,Fetus with damage due to other maternal disease
"Disease of arteries, arterioles and capilleries",398406018.0,L254,L254.00,609429008.0,2965681010.0,P002,Fetus with damage due to other maternal disease
"Disease of arteries, arterioles and capilleries",630321000006119.0,L183,L183.00,267206008.0,398350016.0,O993,"Drug dependence in pregnancy, childbirth and the puerperium"
"Disease of arteries, arterioles and capilleries",101291000006112.0,L181,L181.00,199235001.0,306118010.0,O992,Thyroid dysfunction in pregnancy/childbirth/puerperium
"Disease of arteries, arterioles and capilleries",73748017.0,L281,L281.00,44223004.0,73748017.0,P011,Premature rupture of membranes
"Disease of arteries, arterioles and capilleries",73748017.0,L281,L281.00,44223004.0,73748017.0,O420,Premature rupture of membranes
"Disease of arteries, arterioles and capilleries",73748017.0,L281,L281.00,44223004.0,73748017.0,O422,Premature rupture of membranes
"Disease of arteries, arterioles and capilleries",73748017.0,L281,L281.00,44223004.0,73748017.0,O429,Premature rupture of membranes
"Disease of arteries, arterioles and capilleries",73748017.0,L281,L281.00,44223004.0,73748017.0,O421,Premature rupture of membranes
"Disease of arteries, arterioles and capilleries",19021000006110.0,L28,L28..00,72860003.0,121017010.0,O418,Other problems of amniotic cavity and membranes
"Disease of arteries, arterioles and capilleries",19021000006110.0,L28,L28..00,72860003.0,121017010.0,O410,Other problems of amniotic cavity and membranes
"Disease of arteries, arterioles and capilleries",19021000006110.0,L28,L28..00,72860003.0,121017010.0,P027,Other problems of amniotic cavity and membranes
"Disease of arteries, arterioles and capilleries",19021000006110.0,L28,L28..00,72860003.0,121017010.0,P012,Other problems of amniotic cavity and membranes
"Disease of arteries, arterioles and capilleries",19021000006110.0,L28,L28..00,72860003.0,121017010.0,P029,Other problems of amniotic cavity and membranes
"Disease of arteries, arterioles and capilleries",19021000006110.0,L28,L28..00,72860003.0,121017010.0,P028,Other problems of amniotic cavity and membranes
"Disease of arteries, arterioles and capilleries",19021000006110.0,L28,L28..00,72860003.0,121017010.0,O419,Other problems of amniotic cavity and membranes
"Disease of arteries, arterioles and capilleries",19021000006110.0,L28,L28..00,72860003.0,121017010.0,O40X,Other problems of amniotic cavity and membranes
"Disease of arteries, arterioles and capilleries",19021000006110.0,L28,L28..00,72860003.0,121017010.0,P013,Other problems of amniotic cavity and membranes
"Disease of arteries, arterioles and capilleries",19021000006110.0,L28,L28..00,72860003.0,121017010.0,O411,Other problems of amniotic cavity and membranes
"Disease of arteries, arterioles and capilleries",622321000006118.0,L189,L189.00,199293005.0,306196013.0,O995,"Dis resp syst comp pregnancy, childbirth & puerperium"
"Disease of arteries, arterioles and capilleries",306792018.0,L282,L282.00,12729009.0,21849012.0,P011,Prolonged spontaneous or unspecified rupture of membranes
"Disease of arteries, arterioles and capilleries",306792018.0,L282,L282.00,12729009.0,21849012.0,O756,Prolonged spontaneous or unspecified rupture of membranes
"Disease of arteries, arterioles and capilleries",306792018.0,L282,L282.00,12729009.0,21849012.0,O755,Prolonged spontaneous or unspecified rupture of membranes
"Disease of arteries, arterioles and capilleries",214711000006114.0,L27,L27..00,86203003.0,142942011.0,O40X,Polyhydramnios and hydramnios
"Disease of arteries, arterioles and capilleries",214711000006114.0,L27,L27..00,86203003.0,142942011.0,P013,Polyhydramnios and hydramnios
"Disease of arteries, arterioles and capilleries",306210012.0,L192,L192.00,199307003.0,1222377015.0,O312,Continuing preg after intrauterine death one fetus or more
"Disease of arteries, arterioles and capilleries",306208010.0,L19,L19..00,199305006.0,306208010.0,O318,Complications specific to multiple gestation
"Disease of arteries, arterioles and capilleries",306208010.0,L19,L19..00,199305006.0,306208010.0,O312,Complications specific to multiple gestation
"Disease of arteries, arterioles and capilleries",306208010.0,L19,L19..00,199305006.0,306208010.0,O310,Complications specific to multiple gestation
"Disease of arteries, arterioles and capilleries",306208010.0,L19,L19..00,199305006.0,306208010.0,O311,Complications specific to multiple gestation
"Disease of arteries, arterioles and capilleries",480781000006112.0,L182,L182.00,45828008.0,494362010.0,O990,"Anaemia during pregnancy, childbirth and the puerperium"
"Disease of arteries, arterioles and capilleries",1495545018.0,L284,L284.00,10573002.0,1495545018.0,O411,Amniotic cavity infection
"Disease of arteries, arterioles and capilleries",1495545018.0,L284,L284.00,10573002.0,1495545018.0,P027,Amniotic cavity infection
"Disease of arteries, arterioles and capilleries",35501000006118.0,L186,L186.00,267207004.0,398351017.0,O994,Other cardiovascular diseases in pregnancy/childbirth/puerp
"Disease of arteries, arterioles and capilleries",306209019.0,L191,L191.00,199306007.0,306209019.0,O311,Continuing pregnancy after abortion of one fetus or more
"Disease of arteries, arterioles and capilleries",306798019.0,L283,L283.00,199670005.0,306798019.0,O755,Prolonged artificial rupture of membranes
"Disease of arteries, arterioles and capilleries",297841000006111.0,L20,L20..00,48782003.0,495212011.0,O808,Normal delivery in a completely normal case
"Disease of arteries, arterioles and capilleries",297841000006111.0,L20,L20..00,48782003.0,495212011.0,O809,Normal delivery in a completely normal case
"Disease of arteries, arterioles and capilleries",297841000006111.0,L20,L20..00,48782003.0,495212011.0,O801,Normal delivery in a completely normal case
"Disease of arteries, arterioles and capilleries",297841000006111.0,L20,L20..00,48782003.0,495212011.0,R249,Normal delivery in a completely normal case
"Disease of arteries, arterioles and capilleries",297841000006111.0,L20,L20..00,48782003.0,495212011.0,O800,Normal delivery in a completely normal case
"Disease of arteries, arterioles and capilleries",258469017.0,4413,4413.00,166318006.0,258469017.0,R790,Blood chemistry abnormal
"Disease of arteries, arterioles and capilleries",258469017.0,4413,4413.00,166318006.0,258469017.0,R799,Blood chemistry abnormal
"Disease of arteries, arterioles and capilleries",258469017.0,4413,4413.00,166318006.0,258469017.0,R798,Blood chemistry abnormal
"Disease of arteries, arterioles and capilleries",552991000006110.0,6617,6617.00,170557005.0,264445013.0,,Chr.disease initial assessment
"Disease of arteries, arterioles and capilleries",107798014.0,72632,7263200,64854001.0,107798014.0,C713,Aspiration of lens
"Disease of arteries, arterioles and capilleries",107798014.0,72632,7263200,64854001.0,107798014.0,C751,Aspiration of lens
"Disease of arteries, arterioles and capilleries",107798014.0,72632,7263200,64854001.0,107798014.0,C776,Aspiration of lens
"Disease of arteries, arterioles and capilleries",107798014.0,72632,7263200,64854001.0,107798014.0,C647,Aspiration of lens
"Disease of arteries, arterioles and capilleries",18521000000118.0,9561,9561.00,9401000000103.0,18521000000118.0,,HSA1- form eligible
"Disease of arteries, arterioles and capilleries",531761000006110.0,6853,6853.00,171152003.0,3285604019.0,,Ca cervix screen - not wanted
"Disease of arteries, arterioles and capilleries",266963017.0,72491,7249100,172436006.0,266963017.0,C512,Chelation of cornea
