Condition,OriginalReadCode,CleansedReadCode,Term
In situ neoplasms,^ESCT1270355,,Carcinoma in situ of urinary tract proper
In situ neoplasms,B83z,B83z.00,Carcinoma in situ of urinary organs NOS
In situ neoplasms,ByuFD,ByuFD00,[X]Carcinoma in situ of other+unspecified urinary organs
In situ neoplasms,^ESCTCA535662,,Carcinoma in situ of urinary tract
In situ neoplasms,B8y0,B8y0.00,Carcinoma in situ of eye
In situ neoplasms,^ESCTCA400667,,Cancer in situ of eye
In situ neoplasms,BB5Vz,BB5Vz00,[M]Pituitary adenoma or carcinoma NOS
In situ neoplasms,^ESCTTU439250,,Tumor of pituitary gland
In situ neoplasms,^ESCTTU439248,,Tumour of pituitary gland
In situ neoplasms,^ESCTPI439247,,Pituitary tumour
In situ neoplasms,B8yy0,B8yy000,Carcinoma in situ of thyroid gland
In situ neoplasms,B8yy1,B8yy100,Carcinoma in situ of adrenal gland
In situ neoplasms,B8yy2,B8yy200,Carcinoma in situ of parathyroid gland
In situ neoplasms,^ESCTPI439249,,Pituitary tumor
In situ neoplasms,^ESCTNE439246,,Neoplasm of pituitary gland
In situ neoplasms,^ESCTCA400894,,Carcinoma in situ of thyroid gland
In situ neoplasms,B8yy3,B8yy300,Carcinoma in situ of pituitary gland
In situ neoplasms,^ESCTCA400896,,Cancer in situ of thyroid
In situ neoplasms,BB11-1,BB11.11,[M]Intraepithelial carcinoma NOS
In situ neoplasms,B8yyz,B8yyz00,Carcinoma in situ of other specified site NOS
In situ neoplasms,ByuF,ByuF.00,[X]In situ neoplasms
In situ neoplasms,^ESCTCA416307,,Cancer in situ
In situ neoplasms,^ESCTCA400883,,Cancer in situ of spleen
In situ neoplasms,B83,B83..00,Carcinoma in situ of breast and genitourinary system
In situ neoplasms,B8y,B8y..00,Carcinoma in situ of other and unspecified sites
In situ neoplasms,ByuFE,ByuFE00,[X]Carcinoma in situ of other specified sites
In situ neoplasms,BB11,BB11.00,[M]Carcinoma in situ NOS
In situ neoplasms,B8,B8...00,Carcinoma in situ
In situ neoplasms,B8yy,B8yy.00,Carcinoma in situ of other specified site
In situ neoplasms,B8z,B8z..00,Carcinoma in situ NOS
In situ neoplasms,B80z1,B80z100,Carcinoma in situ of spleen
