Condition,OriginalReadCode,CleansedReadCode,Term
Systemic connective tissue disorders,N2430,N243000,Panniculitis of unspecified site
Systemic connective tissue disorders,N2432,N243200,Weber - Christian disease
Systemic connective tissue disorders,^ESCTWE304327,,Weber-Kindler syndrome
Systemic connective tissue disorders,^ESCTRE304325,,Relapsing febrile nodular nonsuppurative panniculitis
Systemic connective tissue disorders,^ESCTWE304324,,Weber Christian panniculitis
Systemic connective tissue disorders,^ESCTSY304329,,Systemic nodular panniculitis
Systemic connective tissue disorders,^ESCTRE304328,,Relapsing panniculitis
Systemic connective tissue disorders,N2430-1,N243011,Weber - Christian disease
Systemic connective tissue disorders,^ESCTWE304326,,Weber-Christian disease
Systemic connective tissue disorders,N235-1,N235.11,Double-jointed (hypermobility)
Systemic connective tissue disorders,^ESCTGE514519,,Generalized benign joint hypermobility
Systemic connective tissue disorders,^ESCTFA389051,,Familial ligamentous laxity
Systemic connective tissue disorders,N235,N235.00,Hypermobility syndrome
Systemic connective tissue disorders,N234-99,N234.99,Laxity of ligaments
Systemic connective tissue disorders,^ESCTDI348261,,Disorder of ligament
Systemic connective tissue disorders,N23-2,N23..12,Ligament disorders
Systemic connective tissue disorders,N234,N234.00,Laxity of ligament
Systemic connective tissue disorders,H58y6,H58y600,Interstitial lung disease due to collagen vascular disease
Systemic connective tissue disorders,PGz4,PGz4.00,Unspecified anomaly of connective tissue
Systemic connective tissue disorders,^ESCTDI382641,,Diffuse disease of connective tissue
Systemic connective tissue disorders,7B21-1,7B21.11,Partial cystectomy
Systemic connective tissue disorders,^ESCTCO382642,,Collagen disorder
Systemic connective tissue disorders,7B211,7B21100,Partial cystectomy
Systemic connective tissue disorders,7B211-97,7B21197,Cystectomy - trigonectomy
Systemic connective tissue disorders,N00z,N00z.00,Collagen disease NOS
Systemic connective tissue disorders,7B211-96,7B21196,Partial cystectomy NOS
Systemic connective tissue disorders,7B211-98,7B21198,Cystectomy - wedge resection
Systemic connective tissue disorders,7B211-99,7B21199,Cystectomy - dome of bladder
Systemic connective tissue disorders,^ESCTPA421559,,Partial urinary cystectomy
Systemic connective tissue disorders,7B220,7B22000,Unspecified caecocystoplasty
Systemic connective tissue disorders,^ESCTCA467058,,Caecocystoplasty
Systemic connective tissue disorders,^ESCTCE467061,,Cecal bladder augmentation
Systemic connective tissue disorders,^ESCTAU327672,,Augmentation of bladder
Systemic connective tissue disorders,^ESCTCE467059,,Cecocystoplasty
Systemic connective tissue disorders,^ESCTAU327676,,Augmentation cystoplasty
Systemic connective tissue disorders,7B225,7B22500,Caecal bladder augmentation
Systemic connective tissue disorders,7B22z,7B22z00,Enlargement of bladder NOS
Systemic connective tissue disorders,^ESCTBL327674,,Bladder augmentation
Systemic connective tissue disorders,7B22y,7B22y00,Other specified enlargement of bladder
Systemic connective tissue disorders,^ESCTAU327675,,Augmentation of urinary bladder
Systemic connective tissue disorders,7B22-2,7B22.12,Enlargement of bladder
Systemic connective tissue disorders,^ESCTBL359297,,Bladder to ileum anastomosis
Systemic connective tissue disorders,^ESCTIL359294,,Ileocystoplasty
Systemic connective tissue disorders,^ESCTIL359298,,Ileal loop bladder procedure
Systemic connective tissue disorders,7B227,7B22700,Ileal augmentation of bladder
Systemic connective tissue disorders,7B228,7B22800,Clam ileocystoplasty
Systemic connective tissue disorders,7B221,7B22100,Unspecified ileocystoplasty
Systemic connective tissue disorders,7B222,7B22200,Unspecified colocystoplasty
Systemic connective tissue disorders,^ESCTCY645880,,Cystocolic anastomosis
Systemic connective tissue disorders,^ESCTCO645879,,Colocystoplasty
Systemic connective tissue disorders,7B22A,7B22A00,Colonic bladder augmentation
Systemic connective tissue disorders,N0543,N054300,"Oligoarticular osteoarthritis, unspecified, of forearm"
Systemic connective tissue disorders,N0546,N054600,"Oligoarticular osteoarthritis, unspecified, of lower leg"
Systemic connective tissue disorders,N05z8,N05z800,"Osteoarthritis NOS, other specified site"
Systemic connective tissue disorders,N05zR,N05zR00,"Osteoarthritis NOS, of other tarsal joint"
Systemic connective tissue disorders,N05z3,N05z300,"Osteoarthritis NOS, of the forearm"
Systemic connective tissue disorders,N05z6,N05z600,"Osteoarthritis NOS, of the lower leg"
Systemic connective tissue disorders,N05zD,N05zD00,"Osteoarthritis NOS, of distal radio-ulnar joint"
Systemic connective tissue disorders,N05,N05..00,Osteoarthritis and allied disorders
Systemic connective tissue disorders,N05z,N05z.00,Osteoarthritis NOS
Systemic connective tissue disorders,N0541,N054100,"Oligoarticular osteoarthritis, unspecified, of shoulder"
Systemic connective tissue disorders,N0548,N054800,"Oligoarticular osteoarthritis, unspecified, other spec sites"
Systemic connective tissue disorders,^ESCTOA656676,,OA - Osteoarthritis
Systemic connective tissue disorders,^ESCTDE656680,,Degenerative joint disease
Systemic connective tissue disorders,^ESCTDE656677,,Degenerative arthritis
Systemic connective tissue disorders,N05z-1,N05z.11,Joint degeneration
Systemic connective tissue disorders,^ESCTOA656678,,OA - Osteoarthrosis
Systemic connective tissue disorders,^ESCTHY656681,,Hypertrophic polyarthritis
Systemic connective tissue disorders,7B223,7B22300,Ileocaecocystoplasty
Systemic connective tissue disorders,N0545,N054500,"Oligoarticular osteoarthritis, unspecified, of pelvis/thigh"
Systemic connective tissue disorders,^ESCTHY656679,,Hypertrophic arthritis
Systemic connective tissue disorders,^ESCTOS656682,,Osteoarthrosis
Systemic connective tissue disorders,N05-1,N05..11,Osteoarthritis
Systemic connective tissue disorders,7B223-99,7B22399,Cystoplasty
Systemic connective tissue disorders,N05z2-99,N05z299,Osteoarthritis - elbow joint
Systemic connective tissue disorders,N05z4-99,N05z499,Osteoarthritis - hand joint
Systemic connective tissue disorders,N05z5-99,N05z599,Osteoarthritis - hip joint
Systemic connective tissue disorders,N05z7-99,N05z799,Osteoarthritis - ankle/foot
Systemic connective tissue disorders,N0542,N054200,"Oligoarticular osteoarthritis, unspecified, of upper arm"
Systemic connective tissue disorders,N05z3-99,N05z399,Osteoarthritis - wrist joint
Systemic connective tissue disorders,^ESCTIL467063,,Ileocecocystoplasty
Systemic connective tissue disorders,N05z0,N05z000,"Osteoarthritis NOS, of unspecified site"
Systemic connective tissue disorders,N05zz,N05zz00,Osteoarthritis NOS
Systemic connective tissue disorders,N05z2,N05z200,"Osteoarthritis NOS, of the upper arm"
Systemic connective tissue disorders,N05zM,N05zM00,"Osteoarthritis NOS, of tibio-fibular joint"
Systemic connective tissue disorders,N0547,N054700,"Oligoarticular osteoarthritis, unspecified, of ankle/foot"
Systemic connective tissue disorders,^ESCTDE656683,,Degenerative arthropathy
