Condition,OriginalReadCode,CleansedReadCode,Term
Malignant neoplasms ,^ESCTCA534712,,Carcinoid tumor of lung
Malignant neoplasms ,^ESCTSU560826,,Superior pulmonary sulcus syndrome
Malignant neoplasms ,^ESCTEY305266,,Eye muscle tenotomy
Malignant neoplasms ,^ESCTTE305265,,Tenotomy of eye
Malignant neoplasms ,^ESCTEX305264,,Extraocular muscle tenotomy
Malignant neoplasms ,72337,7233700,Tenotomy of muscle of eye NEC
Malignant neoplasms ,72330,7233000,Tenotomy of medial rectus muscle of eye
Malignant neoplasms ,7233-1,7233.11,Partial tenotomy of eye muscle
Malignant neoplasms ,7233,7233.00,Partial division of tendon of muscle of eye
Malignant neoplasms ,B222-1,B222.11,Pancoast's syndrome
Malignant neoplasms ,B222-99,B222.99,Ca upper lobe bronchus/lung
Malignant neoplasms ,EMISNQCA85,,Carcinoid tumour of lung
Malignant neoplasms ,7233z,7233z00,Partial division of tendon of muscle of eye NOS
Malignant neoplasms ,B222z,B222z00,"Malignant neoplasm of upper lobe, bronchus or lung NOS"
Malignant neoplasms ,B222,B222.00,"Malignant neoplasm of upper lobe, bronchus or lung"
Malignant neoplasms ,B2220,B222000,Malignant neoplasm of upper lobe bronchus
Malignant neoplasms ,^ESCTME464877,,Medial rectus central tenotomy
Malignant neoplasms ,B2221,B222100,Malignant neoplasm of upper lobe of lung
Malignant neoplasms ,7233y,7233y00,Partial division of tendon of muscle of eye OS
Malignant neoplasms ,^ESCTPA560827,,Pancoast syndrome
Malignant neoplasms ,^ESCTMA474806,,Malignant neoplasm of right middle lobe of lung
Malignant neoplasms ,B2230,B223000,Malignant neoplasm of middle lobe bronchus
Malignant neoplasms ,B2231,B223100,Malignant neoplasm of middle lobe of lung
Malignant neoplasms ,72331,7233100,Tenotomy of lateral rectus muscle of eye
Malignant neoplasms ,B223,B223.00,"Malignant neoplasm of middle lobe, bronchus or lung"
Malignant neoplasms ,B223z,B223z00,"Malignant neoplasm of middle lobe, bronchus or lung NOS"
Malignant neoplasms ,B223-99,B223.99,Ca middle lobe bronchus/lung
Malignant neoplasms ,72332,7233200,Tenotomy of superior rectus muscle of eye
Malignant neoplasms ,B2240,B224000,Malignant neoplasm of lower lobe bronchus
Malignant neoplasms ,B224-99,B224.99,Ca lower lobe bronchus/lung
Malignant neoplasms ,B224z,B224z00,"Malignant neoplasm of lower lobe, bronchus or lung NOS"
Malignant neoplasms ,B224,B224.00,"Malignant neoplasm of lower lobe, bronchus or lung"
Malignant neoplasms ,B2241,B224100,Malignant neoplasm of lower lobe of lung
Malignant neoplasms ,^ESCTOV416328,,Overlapping malignant neoplasm of bronchus and lung
Malignant neoplasms ,Byu20,Byu2000,"[X]Malignant neoplasm of bronchus or lung, unspecified"
Malignant neoplasms ,^ESCT1272349,,Partial division of tendon of muscle of eye NOS
Malignant neoplasms ,7233z-99,7233z99,Ocular m. tenotomy
Malignant neoplasms ,BB5R1-1,BB5R111,[M]Carcinoid bronchial adenoma
Malignant neoplasms ,EMISNQAD45,,Adenocarcinoma of lung
Malignant neoplasms ,EMISNQLA74,,Large cell carcinoma of lung
Malignant neoplasms ,^ESCTMA624596,,Malignant tumor of myocardium
Malignant neoplasms ,^ESCTMA624595,,Malignant tumour of myocardium
Malignant neoplasms ,B2412,B241200,Malignant neoplasm of myocardium
Malignant neoplasms ,^ESCTPR402738,,Primary malignant neoplasm of pericardium
Malignant neoplasms ,B2410,B241000,Malignant neoplasm of endocardium
Malignant neoplasms ,B24y,B24y.00,"Malig neop of other site of heart, thymus and mediastinum"
Malignant neoplasms ,^ESCTPR402571,,Primary malignant neoplasm of epicardium
Malignant neoplasms ,^ESCTMA624593,,Malignant tumour of endocardium
Malignant neoplasms ,B2413,B241300,Malignant neoplasm of pericardium
Malignant neoplasms ,B24,B24..00,"Malignant neoplasm of thymus, heart and mediastinum"
Malignant neoplasms ,B24z,B24z.00,"Malignant neoplasm of heart, thymus and mediastinum NOS"
Malignant neoplasms ,^ESCTMA624592,,Malignant tumor of heart
Malignant neoplasms ,B241,B241.00,Malignant neoplasm of heart
Malignant neoplasms ,^ESCTMA624594,,Malignant tumor of endocardium
Malignant neoplasms ,B241z,B241z00,Malignant neoplasm of heart NOS
Malignant neoplasms ,B2411,B241100,Malignant neoplasm of epicardium
Malignant neoplasms ,Byu25,Byu2500,"[X]Malignant neoplasm of mediastinum, part unspecified"
Malignant neoplasms ,B24X,B24X.00,"Malignant neoplasm of mediastinum, part unspecified"
Malignant neoplasms ,^ESCT1191820,,Malignant tumor of mediastinum
Malignant neoplasms ,^ESCTCA736675,,Cancer of anterior mediastinum
Malignant neoplasms ,^ESCTMA624746,,Malignant mediastinal tumor
Malignant neoplasms ,B242,B242.00,Malignant neoplasm of anterior mediastinum
Malignant neoplasms ,^ESCTMA624745,,Malignant neoplasm of mediastinum
Malignant neoplasms ,^ESCTMA624743,,Malignant tumour of mediastinum
Malignant neoplasms ,^ESCTMA624747,,Malignant mediastinal tumour
Malignant neoplasms ,^ESCTCA735842,,Cancer of posterior mediastinum
Malignant neoplasms ,B243,B243.00,Malignant neoplasm of posterior mediastinum
Malignant neoplasms ,^ESCTCA736808,,Cancer of visceral pleura
Malignant neoplasms ,^ESCTCA736418,,Cancer of parietal pleura
Malignant neoplasms ,^ESCTCA624587,,Cancer of pleura
Malignant neoplasms ,B23,B23..00,Malignant neoplasm of pleura
Malignant neoplasms ,^ESCTCA624588,,CA - Cancer of pleura
Malignant neoplasms ,^ESCTMA624586,,Malignant tumor of pleura
Malignant neoplasms ,B230,B230.00,Malignant neoplasm of parietal pleura
Malignant neoplasms ,B231,B231.00,Malignant neoplasm of visceral pleura
Malignant neoplasms ,B23y,B23y.00,Malignant neoplasm of other specified pleura
Malignant neoplasms ,B23z,B23z.00,Malignant neoplasm of pleura NOS
Malignant neoplasms ,Byu21,Byu2100,"[X]Malignant neoplasm/overlap lesion/heart,mediastinm+pleura"
Malignant neoplasms ,^ESCTOV416345,,"Overlapping malignant neoplasm of heart, mediastinum and pleura"
Malignant neoplasms ,724-1,724..11,Conjunctiva operations
Malignant neoplasms ,B2zz,B2zz.00,Malignant neoplasm of respiratory tract NOS
Malignant neoplasms ,Byu24,Byu2400,[X]Malignant neoplasm/ill-defined sites within resp system
Malignant neoplasms ,^ESCTCA736466,,Cancer of respiratory system
Malignant neoplasms ,^ESCTPR402769,,Primary malignant neoplasm of respiratory tract
Malignant neoplasms ,B2zy,B2zy.00,Malignant neoplasm of other site of respiratory tract
Malignant neoplasms ,B22,B22..00,"Malignant neoplasm of trachea, bronchus and lung"
Malignant neoplasms ,B22-99,B22..99,Ca trachea/bronchus/lung
Malignant neoplasms ,B22-98,B22..98,Ca trachea/bronchus/lung NOS
Malignant neoplasms ,^ESCTPR402916,,Primary malignant neoplasm of ulna
Malignant neoplasms ,^ESCTPR402783,,Primary malignant neoplasm of scapula
Malignant neoplasms ,^ESCTPR402761,,Primary malignant neoplasm of radius
Malignant neoplasms ,B305B,B305B00,Malignant neoplasm of fourth metacarpal bone
Malignant neoplasms ,B304z,B304z00,Malig neop of scapula and long bones of upper arm NOS
Malignant neoplasms ,^ESCTPR402450,,Primary malignant neoplasm of acromion
Malignant neoplasms ,B3040,B304000,Malignant neoplasm of scapula
Malignant neoplasms ,B3044,B304400,Malignant neoplasm of ulna
Malignant neoplasms ,B305C,B305C00,Malignant neoplasm of fifth metacarpal bone
Malignant neoplasms ,B305D,B305D00,Malignant neoplasm of phalanges of hand
Malignant neoplasms ,B3042,B304200,Malignant neoplasm of humerus
Malignant neoplasms ,B305-2,B305.12,Malignant neoplasm of metacarpal bones
Malignant neoplasms ,B304-99,B304.99,Ca upper limb bones/scapula
Malignant neoplasms ,B3041,B304100,Malignant neoplasm of acromion
Malignant neoplasms ,B304,B304.00,Malignant neoplasm of scapula and long bones of upper arm
Malignant neoplasms ,B3058,B305800,Malignant neoplasm of first metacarpal bone
Malignant neoplasms ,B3059,B305900,Malignant neoplasm of second metacarpal bone
Malignant neoplasms ,B305A,B305A00,Malignant neoplasm of third metacarpal bone
Malignant neoplasms ,B3043,B304300,Malignant neoplasm of radius
Malignant neoplasms ,^ESCTMA474833,,Malignant neoplasm of trapezial bone
Malignant neoplasms ,^ESCTMA474828,,Malignant neoplasm of navicular bone of hand
Malignant neoplasms ,B3053,B305300,Malignant neoplasm of carpal bone - pisiform
Malignant neoplasms ,B3054,B305400,Malignant neoplasm of carpal bone - trapezium
Malignant neoplasms ,B3055,B305500,Malignant neoplasm of carpal bone - trapezoid
Malignant neoplasms ,B3056,B305600,Malignant neoplasm of carpal bone - capitate
Malignant neoplasms ,B3057,B305700,Malignant neoplasm of carpal bone - hamate
Malignant neoplasms ,B305-1,B305.11,Malignant neoplasm of carpal bones
Malignant neoplasms ,^ESCTCO373843,,Conjunctivoplasty
Malignant neoplasms ,B3050,B305000,Malignant neoplasm of carpal bone - scaphoid
Malignant neoplasms ,B3051,B305100,Malignant neoplasm of carpal bone - lunate
Malignant neoplasms ,B3052,B305200,Malignant neoplasm of carpal bone - triquetrum
Malignant neoplasms ,^ESCT1271693,,Malignant neoplasm of long bones of leg
Malignant neoplasms ,^ESCTPR402584,,Primary malignant neoplasm of femur
Malignant neoplasms ,^ESCTMA737306,,Malignant neoplasm of long bone of lower limb
Malignant neoplasms ,^ESCTPR402586,,Primary malignant neoplasm of fibula
Malignant neoplasms ,^ESCTPR402904,,Primary malignant neoplasm of tibia
Malignant neoplasms ,B307-99,B307.99,Ca lower limb bones
Malignant neoplasms ,B307z,B307z00,Malignant neoplasm of long bones of leg NOS
Malignant neoplasms ,B3070,B307000,Malignant neoplasm of femur
Malignant neoplasms ,B3072,B307200,Malignant neoplasm of tibia
Malignant neoplasms ,B3089,B308900,Malignant neoplasm of second metatarsal bone
Malignant neoplasms ,B308A,B308A00,Malignant neoplasm of third metatarsal bone
Malignant neoplasms ,B308D,B308D00,Malignant neoplasm of phalanges of foot
Malignant neoplasms ,B307,B307.00,Malignant neoplasm of long bones of leg
Malignant neoplasms ,B3088,B308800,Malignant neoplasm of first metatarsal bone
Malignant neoplasms ,B308B,B308B00,Malignant neoplasm of fourth metatarsal bone
Malignant neoplasms ,B308C,B308C00,Malignant neoplasm of fifth metatarsal bone
Malignant neoplasms ,B3071,B307100,Malignant neoplasm of fibula
Malignant neoplasms ,B308,B308.00,Malignant neoplasm of short bones of leg
Malignant neoplasms ,B308-1,B308.11,Malignant neoplasm of metatarsal bones of foot
Malignant neoplasms ,^ESCTPR402889,,Primary malignant neoplasm of talus
Malignant neoplasms ,B3080,B308000,Malignant neoplasm of patella
Malignant neoplasms ,B3086,B308600,Malignant neoplasm of cuboid
Malignant neoplasms ,B3081,B308100,Malignant neoplasm of talus
Malignant neoplasms ,B3082,B308200,Malignant neoplasm of calcaneum
Malignant neoplasms ,B3083,B308300,Malignant neoplasm of medial cuneiform
Malignant neoplasms ,B3084,B308400,Malignant neoplasm of intermediate cuneiform
Malignant neoplasms ,B3085,B308500,Malignant neoplasm of lateral cuneiform
Malignant neoplasms ,B3087,B308700,Malignant neoplasm of navicular
Malignant neoplasms ,B308z,B308z00,Malignant neoplasm of short bones of leg NOS
Malignant neoplasms ,^ESCTPR402729,,Primary malignant neoplasm of patella
Malignant neoplasms ,^ESCTPR402555,,Primary malignant neoplasm of cuboid
Malignant neoplasms ,B309,B309.00,"Malignant neoplasm, overlap les bone and artic cart of limbs"
Malignant neoplasms ,^ESCTOV416299,,Overlapping malignant neoplasm of bone and articular cartilage of limbs
Malignant neoplasms ,Byu30,Byu3000,[X]Mal neoplasm/overlap lesion/bone+articular cartilage/limb
Malignant neoplasms ,Byu31,Byu3100,"[X]Malignant neoplasm/bones+articular cartilage/limb,unspfd"
Malignant neoplasms ,B30X,B30X.00,"Malignant neoplasm/bones+articular cartilage/limb,unspfd"
Malignant neoplasms ,B305,B305.00,Malignant neoplasm of hand bones
Malignant neoplasms ,B305z,B305z00,Malignant neoplasm of hand bones NOS
Malignant neoplasms ,^ESCTPR402575,,Primary malignant neoplasm of ethmoid bone
Malignant neoplasms ,^ESCTPR402593,,Primary malignant neoplasm of frontal bone
Malignant neoplasms ,^ESCTPR402707,,Primary malignant neoplasm of occipital bone
Malignant neoplasms ,^ESCTPR402723,,Primary malignant neoplasm of parietal bone
Malignant neoplasms ,^ESCTPR402947,,Primary malignant neoplasm of zygomatic bone
Malignant neoplasms ,^ESCTPR402892,,Primary malignant neoplasm of temporal bone
Malignant neoplasms ,^ESCTPR402695,,Primary malignant neoplasm of nasal bone
Malignant neoplasms ,B3001,B300100,Malignant neoplasm of frontal bone
Malignant neoplasms ,B300A,B300A00,Malignant neoplasm of maxilla
Malignant neoplasms ,B3003,B300300,Malignant neoplasm of nasal bone
Malignant neoplasms ,B3004,B300400,Malignant neoplasm of occipital bone
Malignant neoplasms ,B3006,B300600,Malignant neoplasm of parietal bone
Malignant neoplasms ,B300C,B300C00,Malignant neoplasm of vomer
Malignant neoplasms ,B3009,B300900,Malignant neoplasm of zygomatic bone
Malignant neoplasms ,B3002,B300200,Malignant neoplasm of malar bone
Malignant neoplasms ,B300z,B300z00,Malignant neoplasm of bones of skull and face NOS
Malignant neoplasms ,B300-99,B300.99,Ca skull/face/jaw bone
Malignant neoplasms ,B300,B300.00,Malignant neoplasm of bones of skull and face
Malignant neoplasms ,B3005,B300500,Malignant neoplasm of orbital bone
Malignant neoplasms ,B3008,B300800,Malignant neoplasm of temporal bone
Malignant neoplasms ,B3000,B300000,Malignant neoplasm of ethmoid bone
Malignant neoplasms ,^ESCTPR402871,,Primary malignant neoplasm of sphenoid bone
Malignant neoplasms ,B3007,B300700,Malignant neoplasm of sphenoid bone
Malignant neoplasms ,^ESCTPR402668,,Primary malignant neoplasm of maxilla
Malignant neoplasms ,^ESCTPR402942,,Primary malignant neoplasm of vomer
Malignant neoplasms ,^ESCTCI353311,,Circumferential conjunctival incision
Malignant neoplasms ,72420,7242000,Peritomy
Malignant neoplasms ,B301,B301.00,Malignant neoplasm of mandible
Malignant neoplasms ,^ESCTCA735838,,Cancer of mandible
Malignant neoplasms ,^ESCTCA624599,,CA - Cancer of spine
Malignant neoplasms ,^ESCTCA624600,,Cancer of spine
Malignant neoplasms ,B302z,B302z00,Malignant neoplasm of vertebral column NOS
Malignant neoplasms ,B3020,B302000,Malignant neoplasm of cervical vertebra
Malignant neoplasms ,^ESCTMA624598,,Malignant tumor of vertebral column
Malignant neoplasms ,B3021,B302100,Malignant neoplasm of thoracic vertebra
Malignant neoplasms ,B3022,B302200,Malignant neoplasm of lumbar vertebra
Malignant neoplasms ,B302,B302.00,Malignant neoplasm of vertebral column
Malignant neoplasms ,^ESCTMA624597,,Malignant tumour of vertebral column
Malignant neoplasms ,^ESCTMA624601,,Malignant neoplasm of spine
Malignant neoplasms ,B303z,B303z00,"Malignant neoplasm of rib, sternum and clavicle NOS"
Malignant neoplasms ,^ESCTMA474818,,Malignant neoplasm of ribs and/or sternum and/or clavicle
Malignant neoplasms ,B3034,B303400,Malignant neoplasm of costo-vertebral joint
Malignant neoplasms ,^ESCTPR402541,,Primary malignant neoplasm of clavicle
Malignant neoplasms ,^ESCTMA474823,,Malignant neoplasm of costovertebral joint
Malignant neoplasms ,^ESCTPR402773,,Primary malignant neoplasm of rib
Malignant neoplasms ,B3032,B303200,Malignant neoplasm of clavicle
Malignant neoplasms ,B3030,B303000,Malignant neoplasm of rib
Malignant neoplasms ,B303,B303.00,"Malignant neoplasm of ribs, sternum and clavicle"
Malignant neoplasms ,B3033,B303300,Malignant neoplasm of costal cartilage
Malignant neoplasms ,B3035,B303500,Malignant neoplasm of xiphoid process
Malignant neoplasms ,B303-99,B303.99,Ca ribs/sternum/clavicle
Malignant neoplasms ,^ESCTPR402878,,Primary malignant neoplasm of sternum
Malignant neoplasms ,B3031,B303100,Malignant neoplasm of sternum
Malignant neoplasms ,^ESCTPR402756,,Primary malignant neoplasm of pubis
Malignant neoplasms ,^ESCTPR402618,,Primary malignant neoplasm of ilium
Malignant neoplasms ,^ESCTPR402626,,Primary malignant neoplasm of ischium
Malignant neoplasms ,B306-99,B306.99,Ca pelvic bones/sacrum/coccyx
Malignant neoplasms ,B3060,B306000,Malignant neoplasm of ilium
Malignant neoplasms ,B3061,B306100,Malignant neoplasm of ischium
Malignant neoplasms ,B3062,B306200,Malignant neoplasm of pubis
Malignant neoplasms ,B3064,B306400,Malignant neoplasm of coccygeal vertebra
Malignant neoplasms ,B3065,B306500,Malignant sacral teratoma
Malignant neoplasms ,B306z,B306z00,"Malignant neoplasm of pelvis, sacrum or coccyx NOS"
Malignant neoplasms ,B3063,B306300,Malignant neoplasm of sacral vertebra
Malignant neoplasms ,B306,B306.00,"Malignant neoplasm of pelvic bones, sacrum and coccyx"
Malignant neoplasms ,Byu32,Byu3200,[X]Malignant neoplasm/overlap lesion/bone+articulr cartilage
Malignant neoplasms ,^ESCTOV416298,,Overlapping malignant neoplasm of bone and articular cartilage
Malignant neoplasms ,B30W,B30W.00,Malignant neoplasm/overlap lesion/bone+articulr cartilage
Malignant neoplasms ,B30,B30..00,Malignant neoplasm of bone and articular cartilage
Malignant neoplasms ,B30z,B30z.00,Malignant neoplasm of bone and articular cartilage NOS
Malignant neoplasms ,^ESCT1192587,,Malignant neoplasm of bone and articular cartilage NOS
Malignant neoplasms ,Byu33,Byu3300,"[X]Malignant neoplasm/bone+articular cartilage, unspecified"
Malignant neoplasms ,^ESCT1191828,,[X]Malignant neoplasm/overlap lesion/bone+articulr cartilage
Malignant neoplasms ,^ESCT1191826,,"[X]Malignant neoplasm/bones+articular cartilage/limb,unspfd"
Malignant neoplasms ,^ESCTOS597001,,Osteosarcoma - disorder
Malignant neoplasms ,^ESCTOS596999,,Osteosarcoma of bone
Malignant neoplasms ,B30z-99,B30z.99,Ca bone/joint cartilage NOS
Malignant neoplasms ,Byu3,Byu3.00,[X]Malignant neoplasm of bone and articular cartilage
Malignant neoplasms ,^ESCT1273174,,Malignant neoplasm of bone and articular cartilage NOS
Malignant neoplasms ,B30z0,B30z000,Osteosarcoma
Malignant neoplasms ,B320,B320.00,Malignant melanoma of lip
Malignant neoplasms ,B321,B321.00,Malignant melanoma of eyelid including canthus
Malignant neoplasms ,72430-99,7243099,Conjunctival adhesions freed
Malignant neoplasms ,72430,7243000,Division of adhesions of conjunctiva
Malignant neoplasms ,^ESCTMA474898,,Malignant melanoma of ear and/or external auricular canal
Malignant neoplasms ,B322z,B322z00,Malignant melanoma of ear and external auricular canal NOS
Malignant neoplasms ,B3221,B322100,Malignant melanoma of external auditory meatus
Malignant neoplasms ,B322,B322.00,Malignant melanoma of ear and external auricular canal
Malignant neoplasms ,B3220,B322000,Malignant melanoma of auricle (ear)
Malignant neoplasms ,^ESCTMA474896,,Malignant melanoma of ear and/or external auditory canal
Malignant neoplasms ,B323,B323.00,Malignant melanoma of other and unspecified parts of face
Malignant neoplasms ,^ESCTMA401665,,Malignant melanoma of skin of cheek
Malignant neoplasms ,^ESCTMA402429,,Malignant melanoma of skin of nose
Malignant neoplasms ,72432-99,7243299,Conjunctival FB remov.- incise
Malignant neoplasms ,B3231,B323100,Malignant melanoma of chin
Malignant neoplasms ,B3233,B323300,Malignant melanoma of forehead
Malignant neoplasms ,B3234,B323400,Malignant melanoma of external surface of nose
Malignant neoplasms ,72432-98,7243298,Remove object from conjunctiva
Malignant neoplasms ,B323z,B323z00,Malignant melanoma of face NOS
Malignant neoplasms ,B3230,B323000,Malignant melanoma of external surface of cheek
Malignant neoplasms ,B3235,B323500,Malignant melanoma of temple
Malignant neoplasms ,Byu40,Byu4000,[X]Malignant melanoma of other+unspecified parts of face
Malignant neoplasms ,B324,B324.00,Malignant melanoma of scalp and neck
Malignant neoplasms ,B3240,B324000,Malignant melanoma of scalp
Malignant neoplasms ,B3241,B324100,Malignant melanoma of neck
Malignant neoplasms ,72433-99,7243399,Subconjunct.inj.- local action
Malignant neoplasms ,B324-99,B324.99,Melanoma - head/neck
Malignant neoplasms ,B324z,B324z00,Malignant melanoma of scalp and neck NOS
Malignant neoplasms ,B3252,B325200,Malignant melanoma of buttock
Malignant neoplasms ,72434,7243400,Exploration of conjunctiva
Malignant neoplasms ,B3250,B325000,Malignant melanoma of axilla
Malignant neoplasms ,B3253,B325300,Malignant melanoma of groin
Malignant neoplasms ,B3255,B325500,Malignant melanoma of perineum
Malignant neoplasms ,B3257,B325700,Malignant melanoma of back
Malignant neoplasms ,B3258,B325800,Malignant melanoma of chest wall
Malignant neoplasms ,B325z,B325z00,"Malignant melanoma of trunk, excluding scrotum, NOS"
Malignant neoplasms ,B325,B325.00,Malignant melanoma of trunk (excluding scrotum)
Malignant neoplasms ,B3251,B325100,Malignant melanoma of breast
Malignant neoplasms ,B3254,B325400,Malignant melanoma of perianal skin
Malignant neoplasms ,B3256,B325600,Malignant melanoma of umbilicus
Malignant neoplasms ,72435,7243500,Creation of hood of conjunctiva
Malignant neoplasms ,^ESCTMA474917,,Malignant melanoma of forearm
Malignant neoplasms ,^ESCTCR464899,,Creation of conjunctival hood
Malignant neoplasms ,B326-99,B326.99,Melanoma - upper limb
Malignant neoplasms ,B326,B326.00,Malignant melanoma of upper limb and shoulder
Malignant neoplasms ,B3260,B326000,Malignant melanoma of shoulder
Malignant neoplasms ,B3261,B326100,Malignant melanoma of upper arm
Malignant neoplasms ,B3263,B326300,Malignant melanoma of hand
Malignant neoplasms ,B3264,B326400,Malignant melanoma of finger
Malignant neoplasms ,B3265,B326500,Malignant melanoma of thumb
Malignant neoplasms ,B326z,B326z00,Malignant melanoma of upper limb or shoulder NOS
Malignant neoplasms ,B3262,B326200,Malignant melanoma of fore-arm
Malignant neoplasms ,B3277,B327700,Malignant melanoma of foot
Malignant neoplasms ,B327,B327.00,Malignant melanoma of lower limb and hip
Malignant neoplasms ,B3271,B327100,Malignant melanoma of thigh
Malignant neoplasms ,B3272,B327200,Malignant melanoma of knee
Malignant neoplasms ,B3274,B327400,Malignant melanoma of lower leg
Malignant neoplasms ,B3275,B327500,Malignant melanoma of ankle
Malignant neoplasms ,B3276,B327600,Malignant melanoma of heel
Malignant neoplasms ,B3279,B327900,Malignant melanoma of great toe
Malignant neoplasms ,72436,7243600,Transplantation of conjunctiva
Malignant neoplasms ,B327z,B327z00,Malignant melanoma of lower limb or hip NOS
Malignant neoplasms ,B327-99,B327.99,Melanoma - lower limb
Malignant neoplasms ,B3270,B327000,Malignant melanoma of hip
Malignant neoplasms ,B3273,B327300,Malignant melanoma of popliteal fossa area
Malignant neoplasms ,B3278,B327800,Malignant melanoma of toe
Malignant neoplasms ,B32y0,B32y000,Overlapping malignant melanoma of skin
Malignant neoplasms ,^ESCTCU402444,,Cutaneous malignant melanoma
Malignant neoplasms ,^ESCTDE333893,,"Desmoplastic melanoma, amelanotic"
Malignant neoplasms ,^ESCTMM402443,,MM - Malignant melanoma of skin
Malignant neoplasms ,^ESCTMA333894,,Malignant neurotropic melanoma
Malignant neoplasms ,B32z-99,B32z.99,Melanoma of skin NOS
Malignant neoplasms ,B328,B328.00,Malignant melanoma stage IA
Malignant neoplasms ,B32y,B32y.00,Malignant melanoma of other specified skin site
Malignant neoplasms ,BBE11,BBE1100,"[M]Desmoplastic melanoma, malignant"
Malignant neoplasms ,^ESCTME402445,,Melanoma of skin
Malignant neoplasms ,B32,B32..00,Malignant melanoma of skin
Malignant neoplasms ,B32-98,B32..98,Melanoma of skin NOS
Malignant neoplasms ,B32E,B32E.00,Malignant melanoma stage IIIB
Malignant neoplasms ,B32F,B32F.00,Malignant melanoma stage IIIC
Malignant neoplasms ,B32H,B32H.00,Malignant melanoma stage IV M1b
Malignant neoplasms ,B32B,B32B.00,Malignant melanoma stage IIB
Malignant neoplasms ,B329,B329.00,Malignant melanoma stage IB
Malignant neoplasms ,B32A,B32A.00,Malignant melanoma stage IIA
Malignant neoplasms ,B32z,B32z.00,Malignant melanoma of skin NOS
Malignant neoplasms ,Byu41,Byu4100,"[X]Malignant melanoma of skin, unspecified"
Malignant neoplasms ,^ESCT1272328,,Malignant melanoma of skin NOS
Malignant neoplasms ,B32G,B32G.00,Malignant melanoma stage IV M1a
Malignant neoplasms ,7243z-99,7243z99,Conjunctival operations NOS
Malignant neoplasms ,^ESCTNE333892,,"Neurotropic melanoma, malignant"
Malignant neoplasms ,B32C,B32C.00,Malignant melanoma stage IIC
Malignant neoplasms ,B32D,B32D.00,Malignant melanoma stage IIIA
Malignant neoplasms ,B32J,B32J.00,Malignant melanoma stage IV M1c
Malignant neoplasms ,B32-99,B32..99,Melanoma of skin
Malignant neoplasms ,^ESCTDE333891,,"Desmoplastic melanoma, malignant"
Malignant neoplasms ,B33,B33..00,Other malignant neoplasm of skin
Malignant neoplasms ,Byu4,Byu4.00,[X]Melanoma and other malignant neoplasms of skin
Malignant neoplasms ,B333z,B333z00,Malignant neoplasm skin other and unspec part of face NOS
Malignant neoplasms ,^ESCTSC534762,,SCC - Squamous cell carcinoma of skin
Malignant neoplasms ,BB2F,BB2F.00,"[M]Squamous cell carcinoma, spindle cell type"
Malignant neoplasms ,^ESCTPR402787,,Primary malignant neoplasm of sebaceous gland
Malignant neoplasms ,^ESCTSC534760,,SCC - Cutaneous squamous cell carcinoma
Malignant neoplasms ,^ESCTSQ266365,,"Squamous cell carcinoma, sarcomatoid"
Malignant neoplasms ,^ESCTSQ266367,,Squamous cell carcinoma - spindle cell
Malignant neoplasms ,^ESCTCA636454,,Cancer of skin
Malignant neoplasms ,^ESCTEP266366,,Epidermoid carcinoma - spindle cell
Malignant neoplasms ,^ESCTSK636453,,Skin cancer
Malignant neoplasms ,^ESCTCU534761,,Cutaneous squamous cell carcinoma
Malignant neoplasms ,JHCMA19,,Malignant neoplasm of skin
Malignant neoplasms ,^ESCT1270377,,Primary malignant neoplasm of skin
Malignant neoplasms ,^ESCTMA727262,,Malignant neoplasm of skin of face
Malignant neoplasms ,B333,B333.00,Malignant neoplasm skin of other and unspecified parts face
Malignant neoplasms ,Byu42,Byu4200,[X]Oth malignant neoplasm/skin of oth+unspecfd parts of face
Malignant neoplasms ,B330,B330.00,Malignant neoplasm of skin of lip
Malignant neoplasms ,B33-4,B33..14,Malignant neoplasm of sebaceous gland
Malignant neoplasms ,B33y,B33y.00,Malignant neoplasm of other specified skin sites
Malignant neoplasms ,B33z,B33z.00,Malignant neoplasm of skin NOS
Malignant neoplasms ,Byu43,Byu4300,"[X]Malignant neoplasm of skin, unspecified"
Malignant neoplasms ,^ESCTPR402831,,Primary malignant neoplasm of skin of lip
Malignant neoplasms ,B338,B338.00,Squamous cell carcinoma of skin
Malignant neoplasms ,^ESCTSP534763,,Spinous cell carcinoma
Malignant neoplasms ,^ESCTSQ266363,,"Squamous cell carcinoma, spindle cell"
Malignant neoplasms ,B33z-1,B33z.11,Squamous cell carcinoma of skin NOS
Malignant neoplasms ,^ESCTEP266364,,"Epidermoid carcinoma, spindle cell"
Malignant neoplasms ,7245z-99,7245z99,Other keratoplasty
Malignant neoplasms ,7245y-99,7245y99,Corneal transplant
Malignant neoplasms ,^ESCTMA502806,,Malignant tumor of eyelid
Malignant neoplasms ,B331,B331.00,Malignant neoplasm of eyelid including canthus
Malignant neoplasms ,724B0,724B000,Hydrogel prosthetic keratoplasty
Malignant neoplasms ,B3310,B331000,Malignant neoplasm of canthus
Malignant neoplasms ,B3311,B331100,Malignant neoplasm of upper eyelid
Malignant neoplasms ,B3312,B331200,Malignant neoplasm of lower eyelid
Malignant neoplasms ,^ESCTMA502807,,Malignant neoplasm of eyelid
Malignant neoplasms ,7249-99,7249.99,Corneal operations NOS
Malignant neoplasms ,724-2,724..12,Cornea operations
