Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
In situ neoplasms,536561000006111.0,92735004,153341013.0,B827-1,B827.11,Carcinoma in situ of skin of leg
In situ neoplasms,153350010.0,92743009,153350010.0,B8271,B827100,Carcinoma in situ of skin of thigh
In situ neoplasms,290851011.0,92735004,153341013.0,B827z,B827z00,Carcinoma in situ of skin of lower limb or hip NOS
In situ neoplasms,4008561000006113.5,92735004,4008561000006113.5,^ESCTCA400856,,Carcinoma in situ of skin of lower limb
In situ neoplasms,153332015.0,92726006,153332015.0,B8274,B827400,Carcinoma in situ of skin of foot
In situ neoplasms,153337014.0,92731008,153337014.0,B8270,B827000,Carcinoma in situ of skin of hip
In situ neoplasms,153338016.0,92732001,153338016.0,B8272,B827200,Carcinoma in situ of skin of knee
In situ neoplasms,290849012.0,189317005,290849012.0,B8273,B827300,Carcinoma in situ of skin of lower leg
In situ neoplasms,5347761000006118.0,254656002,379239016.0,^ESCTSC534776,,SCC - Squamous cell carcinoma in situ of skin
In situ neoplasms,308101000006110.0,59529006,98875012.0,BB29-1,BB29.11,[M]Epidermoid carcinoma in situ
In situ neoplasms,3466871000006113.0,59529006,1231968011.0,^ESCTIE346687,,IEC - Intraepidermal carcinoma
In situ neoplasms,370201000006110.0,92749008,153358015.0,ByuF7,ByuF700,[X]Carcinoma in situ of skin of other+unspecified parts/face
In situ neoplasms,3466841000006117.0,59529006,98875012.0,^ESCTEP346684,,Epidermoid carcinoma in situ
In situ neoplasms,3466881000006111.0,59529006,2773497010.0,^ESCTSQ346688,,"Squamous cell carcinoma in situ, no ICD-O subtype"
In situ neoplasms,3466821000006112.0,59529006,98870019.0,^ESCTSQ346682,,Squamous cell carcinoma in situ
In situ neoplasms,4008751000006115.0,92749008,3036084013.0,^ESCTCA400875,,Cancer in situ of skin
In situ neoplasms,5347771000006113.0,254656002,379240019.0,^ESCTIN534777,,Intraepidermal carcinoma of skin
In situ neoplasms,292206013.0,92749008,153358015.0,ByuF8,ByuF800,[X]Carcinoma in situ of skin of other sites
In situ neoplasms,310491000006110.0,59529006,98876013.0,BB29-2,BB29.12,[M]Intraepidermal carcinoma NOS
In situ neoplasms,536641000006113.0,92749008,153358015.0,B823,B823.00,Carcinoma in situ of skin of other parts of face
In situ neoplasms,536651000006110.0,92749008,153358015.0,B823z,B823z00,Carcinoma in situ of skin of other parts of face NOS
In situ neoplasms,140927016.0,254656002,379237019.0,B8-1,B8...11,Bowen's disease
In situ neoplasms,153358015.0,92749008,153358015.0,B82,B82..00,Carcinoma in situ of skin
In situ neoplasms,292207016.0,92749008,153358015.0,ByuF9,ByuF900,"[X]Carcinoma in situ of skin, unspecified"
In situ neoplasms,290866014.0,92749008,153358015.0,B82z,B82z.00,Carcinoma in situ of skin NOS
In situ neoplasms,118574012.0,254656002,379237019.0,B8-2,B8...12,Erythroplasia
In situ neoplasms,1231967018.0,59529006,1231967018.0,BB29,BB29.00,[M]Squamous cell carcinoma in situ NOS
In situ neoplasms,310541000006117.0,59529006,98874011.0,BB29-3,BB29.13,[M]Intraepithelial squamous cell carcinoma
In situ neoplasms,5347731000006110.0,254656002,379241015.0,^ESCTSQ534773,,Squamous cell carcinoma in situ of skin
In situ neoplasms,290865013.0,92749008,153358015.0,B82y,B82y.00,Carcinoma in situ of other specified sites of skin
In situ neoplasms,5347751000006115.0,254656002,379238012.0,^ESCTIE534775,,IEC - Intraepidermal carcinoma of skin
In situ neoplasms,3466891000006114.0,59529006,2973217010.0,^ESCTSQ346689,,"Squamous cell carcinoma in situ, no International Classification of Diseases for Oncology subtype"
In situ neoplasms,5347781000006111.0,254656002,3036544013.0,^ESCTCA534778,,"Cancer in situ skin, squamous cell"
In situ neoplasms,378221000000114.0,426991006,2675907012.0,7308z,7308z00,Attachment of auricular prosthesis NOS
In situ neoplasms,383601000000115.0,426991006,2675907012.0,7308y,7308y00,Other specified attachment of auricular prosthesis
In situ neoplasms,2675907012.0,426991006,2675907012.0,7308,7308.00,Attachment of auricular prosthesis
In situ neoplasms,4756261000006118.0,189336000,290870018.0,^ESCTNO475626,,Non-invasive carcinoma of breast
In situ neoplasms,317868016.0,250538001,373597014.0,R1500,R150000,[D]Dyskaryotic cervical smear
In situ neoplasms,557401000006113.0,92564006,1235742017.0,B831-1,B831.11,CIN III - carcinoma in situ of cervix
In situ neoplasms,543771000006118.0,92564006,153128015.0,B831-3,B831.13,Cervical intraepithelial neoplasia grade III
In situ neoplasms,4006261000006113.0,92564006,1235741012.0,^ESCTCI400626,,CIN 3 - Cervical intraepithelial neoplasia grade 3
In situ neoplasms,153146014.0,92580001,153146014.0,B8310,B831000,Carcinoma in situ of endocervix
In situ neoplasms,373597014.0,250538001,373597014.0,4K2-1,4K2..11,Dyskaryosis on cervical smear
In situ neoplasms,153129011.0,92564006,1235742017.0,B831,B831.00,Carcinoma in situ of cervix uteri
In situ neoplasms,292208014.0,92564006,153128015.0,ByuFA,ByuFA00,[X]Carcinoma in situ of other parts of cervix
In situ neoplasms,4006251000006111.0,92564006,153129011.0,^ESCTCA400625,,Carcinoma in situ of cervix uteri
In situ neoplasms,2982541000006113.0,29971002,50157018.0,^ESCTSU298254,,Surgical procedure on external ear
In situ neoplasms,2982551000006110.0,29971002,484450012.0,^ESCTEX298255,,External ear operations
In situ neoplasms,153157016.0,92588008,153157016.0,B8311,B831100,Carcinoma in situ of exocervix
In situ neoplasms,860131000006119.0,172623004,860131000006119.0,73040-98,7304098,Surgical biopsy - external ear
In situ neoplasms,860141000006112.0,172623004,860141000006112.0,73040-99,7304099,Non-surgical biopsy: ext. ear
In situ neoplasms,153149019.0,92582009,153149019.0,B8320,B832000,Carcinoma in situ of endometrium
In situ neoplasms,4009541000006119.0,92802003,3035948011.0,^ESCTCA400954,,Cancer in situ of vulva
In situ neoplasms,5591871000006117.0,276875006,413217010.0,^ESCTVI559187,,VIN III - Vulval intraepithelial neoplasia grade III
In situ neoplasms,5591861000006112.0,276875006,413215019.0,^ESCTVI559186,,VIN - Vulval intraepithelial neoplasia grade 3
In situ neoplasms,5591851000006110.0,276875006,413214015.0,^ESCTVU559185,,Vulval intraepithelial neoplasia grade III
In situ neoplasms,510113012.0,399933001,2914177015.0,B8333-1,B833311,Vulval intraepithelial neoplasia
In situ neoplasms,3579161000006116.0,66363008,110222014.0,^ESCTIR357916,,Irrigation of ear
In situ neoplasms,267245019.0,172629000,267245019.0,7305,7305.00,Clearance of external auditory canal
In situ neoplasms,413216018.0,276875006,413216018.0,B8336,B833600,Vulval intraepithelial neoplasia grade 3
In situ neoplasms,860161000006111.0,172630005,860161000006111.0,73050-99,7305099,Aural canal syringing
In situ neoplasms,267251012.0,172629000,267245019.0,7305y,7305y00,Other specified clearance of external auditory canal
In situ neoplasms,267252017.0,172629000,267245019.0,7305z,7305z00,Clearance of external auditory canal NOS
In situ neoplasms,267259014.0,66363008,1232786016.0,73064,7306400,Irrigation of external auditory canal NEC
In situ neoplasms,859981000006116.0,232151004,859981000006116.0,730-98,730..98,External ear operation NOS
In situ neoplasms,859991000006118.0,232151004,859991000006118.0,730-99,730..99,External ear operations
In situ neoplasms,114091000006116.0,172630005,267246018.0,73050-1,7305011,Syringe ear to remove wax
In situ neoplasms,4650161000006115.0,172630005,267247010.0,^ESCTWA465016,,Wax syringing - ear
In situ neoplasms,153422014.0,92802003,153422014.0,B8333,B833300,Carcinoma in situ of vulva
In situ neoplasms,6631771000006113.0,399933001,1779218012.0,^ESCTVU663177,,Vulval intraepithelial neoplasia (VIN)
In situ neoplasms,1770471000006116.0,92791005,1235767019.0,B8339,B833900,Vaginal intraepithelial neoplasia grade 3
In situ neoplasms,4009351000006112.0,92791005,3036401011.0,^ESCTCA400935,,Cancer in situ of vagina
In situ neoplasms,4009331000006117.0,92791005,1235768012.0,^ESCTVA400933,,VAIN - Vaginal intraepithelial neoplasia 3
In situ neoplasms,153410011.0,92791005,153410011.0,B8332,B833200,Carcinoma in situ of vagina
In situ neoplasms,1174721000000116.0,445155002,2872306017.0,73053,7305300,Microsuction clearance of wax from external auditory canal
In situ neoplasms,4009341000006111.0,92791005,1235769016.0,^ESCTVA400934,,VAIN III - Vaginal intraepithelial neoplasia grade III
In situ neoplasms,4006721000006113.0,92594000,153167014.0,^ESCTCA400672,,Carcinoma in situ of female genital organ
In situ neoplasms,370161000006116.0,92594000,153167014.0,ByuFB,ByuFB00,[X]Carcinoma in situ of other+unspcfd female genital organs
In situ neoplasms,4006001000006119.0,92550006,153113015.0,^ESCTCA400600,,Carcinoma in situ of corpus uteri
In situ neoplasms,153112013.0,92550006,153112013.0,B832-1,B832.11,Carcinoma in situ of body of uterus
In situ neoplasms,153162015.0,92591008,153162015.0,B8331,B833100,Carcinoma in situ of fallopian tube
In situ neoplasms,153267017.0,92669006,153267017.0,B8330,B833000,Carcinoma in situ of ovary
In situ neoplasms,290889018.0,92594000,153167014.0,B833z,B833z00,Carcinoma in situ of female genital organs NOS
In situ neoplasms,860171000006116.0,9655003,860171000006116.0,73065-99,7306599,Remove object from ear
In situ neoplasms,403735010.0,92594000,153167014.0,B832,B832.00,Carcinoma in situ of other and unspecified parts of uterus
In situ neoplasms,536981000006110.0,92594000,153167014.0,B833,B833.00,Carcinoma in situ other and unspecified female genital organ
In situ neoplasms,223181000000115.0,398768004,1778272014.0,B8-3,B8...13,Queyrats's erythroplasia
In situ neoplasms,6611431000006111.0,398768004,2841468013.0,^ESCTQU661143,,Queyrat erythroplasia
In situ neoplasms,153280019.0,92679008,153280019.0,B835,B835.00,Carcinoma in situ of penis
In situ neoplasms,6611421000006113.0,398768004,1786565014.0,^ESCTPA661142,,Paget's disease of penis
In situ neoplasms,6611411000006117.0,398768004,1786564013.0,^ESCTER661141,,Erythroplasia of Queyrat
In situ neoplasms,4007931000006111.0,92679008,3036323014.0,^ESCTCA400793,,Cancer in situ of penis
In situ neoplasms,5352591000006118.0,254901000,379769010.0,^ESCTPI535259,,PIN - Prostatic intraepithelial neoplasia
In situ neoplasms,4008071000006111.0,92691004,3036016017.0,^ESCTCA400807,,Cancer in situ of prostate
In situ neoplasms,379770011.0,254901000,379770011.0,B8341,B834100,Prostatic intraepithelial neoplasia
In situ neoplasms,1805901000006116.0,254901000,1805901000006116.0,EMISNQPR140,,Prostatic intraepithelial neoplasia
In situ neoplasms,153295017.0,92691004,153295017.0,B834,B834.00,Carcinoma in situ of prostate
In situ neoplasms,299581000000117.0,446711009,2881600010.0,B8340,B834000,High grade prostatic intraepithelial neoplasia
In situ neoplasms,370111000006119.0,92653004,153244019.0,ByuFC,ByuFC00,[X]Carcinoma in situ of oth+unspecified male genital organs
In situ neoplasms,536991000006113.0,92653004,153244019.0,B836,B836.00,Carcinoma in situ other and unspecified male genital organs
In situ neoplasms,153150019.0,92583004,153150019.0,B8361,B836100,Carcinoma in situ of epididymis
In situ neoplasms,4007501000006112.0,92653004,153244019.0,^ESCTCA400750,,Carcinoma in situ of male genital organ
In situ neoplasms,290893012.0,92653004,153244019.0,B836z,B836z00,Carcinoma in situ of male genital organs NOS
In situ neoplasms,153376010.0,92764008,153376010.0,B8360,B836000,Carcinoma in situ of testis
In situ neoplasms,153311011.0,92706007,153311011.0,B8363,B836300,Carcinoma in situ of scrotum
In situ neoplasms,153363016.0,92752000,153363016.0,B8362,B836200,Carcinoma in situ of spermatic cord
In situ neoplasms,4005911000006112.0,92546004,3036308016.0,^ESCTCA400591,,Cancer in situ of urinary bladder
In situ neoplasms,153107012.0,92546004,153107012.0,B837,B837.00,Carcinoma in situ of bladder
In situ neoplasms,881201000006113.0,92546004,881201000006113.0,B837-99,B837.99,Ca in situ bladder - papilloma
In situ neoplasms,1.2703551000006112e+16,255150000,2772277012.0,^ESCT1270355,,Carcinoma in situ of urinary tract proper
In situ neoplasms,290894018.0,255150000,380250017.0,B83z,B83z.00,Carcinoma in situ of urinary organs NOS
In situ neoplasms,370171000006111.0,255150000,380250017.0,ByuFD,ByuFD00,[X]Carcinoma in situ of other+unspecified urinary organs
In situ neoplasms,5356621000006115.0,255150000,380250017.0,^ESCTCA535662,,Carcinoma in situ of urinary tract
In situ neoplasms,153160011.0,92590009,153160011.0,B8y0,B8y0.00,Carcinoma in situ of eye
In situ neoplasms,4006671000006116.0,92590009,3035945014.0,^ESCTCA400667,,Cancer in situ of eye
In situ neoplasms,153380017.0,92767001,1235765010.0,B8yy0,B8yy000,Carcinoma in situ of thyroid gland
In situ neoplasms,153085017.0,92527000,153085017.0,B8yy1,B8yy100,Carcinoma in situ of adrenal gland
In situ neoplasms,153276012.0,92675002,153276012.0,B8yy2,B8yy200,Carcinoma in situ of parathyroid gland
In situ neoplasms,4008941000006119.0,92767001,153380017.0,^ESCTCA400894,,Carcinoma in situ of thyroid gland
In situ neoplasms,153286013.0,92683008,153286013.0,B8yy3,B8yy300,Carcinoma in situ of pituitary gland
In situ neoplasms,4008961000006115.0,92767001,3036210017.0,^ESCTCA400896,,Cancer in situ of thyroid
In situ neoplasms,310531000006110.0,109355002,2659784018.0,BB11-1,BB11.11,[M]Intraepithelial carcinoma NOS
In situ neoplasms,290900018.0,109355002,202817017.0,B8yyz,B8yyz00,Carcinoma in situ of other specified site NOS
In situ neoplasms,292197015.0,109355002,2659784018.0,ByuF,ByuF.00,[X]In situ neoplasms
In situ neoplasms,4163071000006113.5,109355002,3036320012.0,^ESCTCA416307,,Cancer in situ
In situ neoplasms,4008831000006119.0,92754004,3036256013.0,^ESCTCA400883,,Cancer in situ of spleen
In situ neoplasms,290867017.0,109355002,202817017.0,B83,B83..00,Carcinoma in situ of breast and genitourinary system
In situ neoplasms,290895017.0,109355002,202817017.0,B8y,B8y..00,Carcinoma in situ of other and unspecified sites
In situ neoplasms,292212015.0,109355002,202817017.0,ByuFE,ByuFE00,[X]Carcinoma in situ of other specified sites
In situ neoplasms,306361000006113.0,109355002,2659784018.0,BB11,BB11.00,[M]Carcinoma in situ NOS
In situ neoplasms,2659784018.0,109355002,2659784018.0,B8,B8...00,Carcinoma in situ
In situ neoplasms,290896016.0,109355002,2659784018.0,B8yy,B8yy.00,Carcinoma in situ of other specified site
In situ neoplasms,290901019.0,109355002,2659784018.0,B8z,B8z..00,Carcinoma in situ NOS
In situ neoplasms,153365011.0,92754004,153365011.0,B80z1,B80z100,Carcinoma in situ of spleen
